1  14965.9	2.204389e+00	1.208332e-01	2.164245e+00	9.701147e-01	9.693155e-02	-9.934073e-01	-1.141096e-02	-8.812430e-01	6.684571e-01	1.201028e+01	6.564648e+01	7.184271e-01	3.330377e-01	
1  14886.1	2.174258e+00	1.195417e-01	2.143074e+00	9.697847e-01	8.833858e-02	-9.567255e-01	-5.978427e-02	-8.478628e-01	6.699080e-01	1.134628e+01	6.542284e+01	7.047299e-01	3.315971e-01	
3  12031.5	2.190024e+00	1.158303e-01	2.175548e+00	9.690412e-01	9.025411e-02	-9.653118e-01	3.714576e-04	-8.474401e-01	6.674293e-01	1.136874e+01	6.435366e+01	6.892712e-01	3.341262e-01	
2  11946.4	2.191172e+00	1.152216e-01	2.099121e+00	9.662501e-01	8.517757e-02	-1.029360e+00	-6.199517e-02	-8.830984e-01	6.760465e-01	1.085635e+01	6.506241e+01	6.938203e-01	3.254753e-01	
3  9141.49	2.201062e+00	1.139131e-01	2.202160e+00	9.692847e-01	7.722945e-02	-1.031401e+00	-8.429173e-02	-8.923777e-01	6.880629e-01	1.008391e+01	6.601067e+01	7.088358e-01	3.134155e-01	
1  8986.04	2.193291e+00	1.135376e-01	2.259725e+00	9.693062e-01	8.602050e-02	-1.022825e+00	-6.021206e-02	-9.506171e-01	6.906098e-01	1.087180e+01	6.617122e+01	7.191630e-01	3.108615e-01	
4  8309.83	2.189971e+00	1.155886e-01	2.312048e+00	9.704521e-01	9.928664e-02	-1.071619e+00	-3.442309e-02	-9.412023e-01	6.782905e-01	1.205801e+01	6.537339e+01	7.418359e-01	3.232168e-01	
4  7636.12	2.188561e+00	1.144605e-01	2.351558e+00	9.773801e-01	8.586636e-02	-1.057685e+00	-4.309558e-02	-9.435233e-01	6.652004e-01	1.086478e+01	6.381589e+01	7.415621e-01	3.363815e-01	
1  7282.12	2.183780e+00	1.131122e-01	2.396062e+00	9.765468e-01	9.922570e-02	-1.091913e+00	-2.727187e-02	-9.427107e-01	6.699901e-01	1.198502e+01	6.394741e+01	7.472729e-01	3.315853e-01	
2  7259.83	2.190698e+00	1.091228e-01	2.384690e+00	9.777902e-01	9.795945e-02	-1.068434e+00	-4.969744e-02	-8.465705e-01	6.630929e-01	1.176321e+01	6.236341e+01	7.143402e-01	3.385635e-01	
2  6615.27	2.218216e+00	1.064388e-01	2.376830e+00	9.775165e-01	1.128443e-01	-9.867794e-01	-5.327058e-02	-8.500884e-01	6.648193e-01	1.281326e+01	6.194645e+01	6.855598e-01	3.368595e-01	
1  6515.16	2.234899e+00	1.070447e-01	2.354427e+00	9.900873e-01	1.308148e-01	-1.028140e+00	-1.006494e-01	-8.459041e-01	6.698469e-01	1.412021e+01	6.260353e+01	6.979387e-01	3.317968e-01	
7  6233.13	2.225884e+00	1.047916e-01	2.298639e+00	9.899408e-01	1.205676e-01	-1.032503e+00	-7.990173e-02	-8.345854e-01	6.638889e-01	1.330460e+01	6.148181e+01	6.768484e-01	3.378154e-01	
13  6183.34	2.228719e+00	1.056722e-01	2.269923e+00	9.888615e-01	1.017672e-01	-1.036313e+00	-1.137503e-01	-8.633906e-01	6.682308e-01	1.183621e+01	6.210379e+01	6.825216e-01	3.334394e-01	
2  6158.85	2.221426e+00	1.052325e-01	2.235866e+00	9.880658e-01	9.538039e-02	-1.024516e+00	-1.505596e-01	-9.728536e-01	6.735039e-01	1.129153e+01	6.247774e+01	6.856050e-01	3.281465e-01	
47  6103.9	2.216254e+00	1.060322e-01	2.243152e+00	9.913634e-01	1.036212e-01	-1.082053e+00	-1.754918e-01	-1.001273e+00	6.866972e-01	1.198642e+01	6.396655e+01	7.052447e-01	3.148772e-01	
30  6076.45	2.208693e+00	1.063775e-01	2.259064e+00	9.950007e-01	1.039666e-01	-1.079529e+00	-2.394649e-01	-1.036966e+00	6.879123e-01	1.203275e+01	6.415833e+01	7.168204e-01	3.136527e-01	
222  6070.67	2.217350e+00	1.094717e-01	2.237387e+00	9.998077e-01	1.009877e-01	-1.106118e+00	-1.811306e-01	-1.052288e+00	6.749858e-01	1.184744e+01	6.364310e+01	7.290613e-01	3.266047e-01	
3  6058.67	2.226387e+00	1.075456e-01	2.189469e+00	1.004412e+00	8.932882e-02	-1.177073e+00	-1.932962e-01	-1.106229e+00	6.980882e-01	1.078055e+01	6.557119e+01	7.294273e-01	3.034101e-01	
52  6048.22	2.221212e+00	1.088851e-01	2.170581e+00	1.003393e+00	8.837257e-02	-1.204991e+00	-1.790874e-01	-1.175720e+00	6.955865e-01	1.073422e+01	6.562432e+01	7.393321e-01	3.059094e-01	
26  6043.53	2.219657e+00	1.093033e-01	2.173724e+00	1.005293e+00	8.786921e-02	-1.209582e+00	-1.724674e-01	-1.142981e+00	6.986209e-01	1.071597e+01	6.605505e+01	7.416867e-01	3.028556e-01	
1  6027.96	2.224604e+00	1.094004e-01	2.249683e+00	9.968694e-01	1.002952e-01	-1.265239e+00	-2.270599e-01	-1.136242e+00	7.067729e-01	1.173093e+01	6.700428e+01	7.636406e-01	2.946620e-01	
141  6025	2.211345e+00	1.078842e-01	2.277716e+00	9.925214e-01	1.101414e-01	-1.309228e+00	-2.261580e-01	-1.090081e+00	7.174779e-01	1.252829e+01	6.783308e+01	7.650558e-01	2.839222e-01	
36  6016.58	2.249727e+00	1.083221e-01	2.299549e+00	9.928857e-01	1.146022e-01	-1.326723e+00	-2.208134e-01	-1.025145e+00	7.151234e-01	1.276273e+01	6.776534e+01	7.668402e-01	2.862794e-01	
34  6012.36	2.270659e+00	1.091963e-01	2.347657e+00	9.928737e-01	1.224580e-01	-1.337834e+00	-2.346951e-01	-1.026025e+00	7.146257e-01	1.331197e+01	6.798603e+01	7.804537e-01	2.867680e-01	
160  6009.21	2.263628e+00	1.100790e-01	2.327246e+00	9.904000e-01	1.183976e-01	-1.322632e+00	-2.503837e-01	-1.082149e+00	7.106955e-01	1.304770e+01	6.773028e+01	7.826368e-01	2.907088e-01	
591  6003.07	2.260592e+00	1.123280e-01	2.300793e+00	9.857407e-01	1.106419e-01	-1.412188e+00	-2.911666e-01	-1.074574e+00	7.145254e-01	1.251144e+01	6.875067e+01	8.025188e-01	2.868375e-01	
897  6001.68	2.238946e+00	1.140427e-01	2.427302e+00	9.826538e-01	1.346601e-01	-1.464454e+00	-2.915816e-01	-1.098162e+00	7.130314e-01	1.448660e+01	6.895111e+01	8.412408e-01	2.883236e-01	
693  6003.44	2.268905e+00	1.141861e-01	2.428597e+00	9.790317e-01	1.316598e-01	-1.507593e+00	-2.280854e-01	-1.049285e+00	7.193571e-01	1.415530e+01	6.983696e+01	8.407723e-01	2.819638e-01	
1463  6000.39	2.274308e+00	1.131722e-01	2.478458e+00	9.822053e-01	1.449121e-01	-1.525577e+00	-1.822863e-01	-1.094597e+00	7.244417e-01	1.506918e+01	7.023077e+01	8.478986e-01	2.768644e-01	
332  6003.19	2.276666e+00	1.143124e-01	2.487234e+00	9.845142e-01	1.473135e-01	-1.583952e+00	-1.520042e-01	-1.122146e+00	7.261359e-01	1.526712e+01	7.074863e+01	8.638752e-01	2.751511e-01	
153  6003.3	2.283605e+00	1.155770e-01	2.397630e+00	9.836777e-01	1.266766e-01	-1.548114e+00	-1.539547e-01	-1.151155e+00	7.190898e-01	1.375803e+01	7.019477e+01	8.497989e-01	2.822177e-01	
648  6001.44	2.250812e+00	1.147136e-01	2.413803e+00	9.870674e-01	1.316930e-01	-1.538072e+00	-1.187149e-01	-1.216352e+00	7.183279e-01	1.423111e+01	6.979744e+01	8.509441e-01	2.829944e-01	
2512  5999.28	2.262897e+00	1.145361e-01	2.382195e+00	9.845328e-01	1.252985e-01	-1.516059e+00	-9.832720e-02	-1.231193e+00	7.168043e-01	1.369485e+01	6.959506e+01	8.395669e-01	2.845257e-01	
