3  13866.6	2.242160e+00	1.222129e-01	2.222894e+00	9.693899e-01	7.118524e-02	-9.699448e-01	-3.774333e-02	-8.957082e-01	6.870476e-01	9.645920e+00	6.798245e+01	7.327833e-01	3.143463e-01	
6  11301.7	2.232628e+00	1.214654e-01	2.274094e+00	9.717360e-01	5.881867e-02	-1.016731e+00	-4.545015e-02	-9.111690e-01	6.824634e-01	8.423203e+00	6.729301e+01	7.494958e-01	3.189592e-01	
4  10075.2	2.230873e+00	1.209503e-01	2.351559e+00	9.737074e-01	7.549593e-02	-1.018965e+00	-5.302756e-02	-8.990664e-01	6.697969e-01	1.000284e+01	6.586739e+01	7.590365e-01	3.316880e-01	
1  9940.3	2.234325e+00	1.221201e-01	2.459367e+00	9.849221e-01	8.481509e-02	-1.070850e+00	2.904788e-03	-9.457227e-01	6.557675e-01	1.082828e+01	6.478178e+01	7.926255e-01	3.457676e-01	
2  9359.28	2.224016e+00	1.220256e-01	2.335156e+00	9.810487e-01	9.037656e-02	-1.074541e+00	7.718356e-02	-9.731293e-01	6.651938e-01	1.136313e+01	6.564246e+01	7.700665e-01	3.363013e-01	
1  8898.76	2.212975e+00	1.199855e-01	2.353325e+00	9.801915e-01	1.140549e-01	-1.080076e+00	9.762997e-02	-9.815160e-01	6.587115e-01	1.331863e+01	6.452968e+01	7.633442e-01	3.428356e-01	
4  8618.42	2.192803e+00	1.194067e-01	2.423957e+00	9.798317e-01	1.151686e-01	-1.032273e+00	8.357810e-02	-9.766438e-01	6.545066e-01	1.347867e+01	6.395944e+01	7.648349e-01	3.470681e-01	
4  7475.22	2.157852e+00	1.180440e-01	2.470550e+00	9.816645e-01	1.142074e-01	-1.018227e+00	5.277411e-02	-1.103554e+00	6.438113e-01	1.344217e+01	6.260913e+01	7.776317e-01	3.578321e-01	
2  6448.16	2.176640e+00	1.181846e-01	2.345517e+00	9.879147e-01	1.088123e-01	-1.067579e+00	4.462180e-02	-1.131328e+00	6.304078e-01	1.290030e+01	6.153563e+01	7.671257e-01	3.712934e-01	
3  6423.97	2.138097e+00	1.152373e-01	2.338213e+00	9.905253e-01	1.080549e-01	-1.066999e+00	5.092651e-02	-1.181477e+00	6.461860e-01	1.289047e+01	6.213937e+01	7.599757e-01	3.554824e-01	
12  6173.45	2.185829e+00	1.117665e-01	2.377212e+00	9.913322e-01	1.265132e-01	-1.059377e+00	9.081102e-02	-1.138125e+00	6.299166e-01	1.406406e+01	6.008883e+01	7.381285e-01	3.718675e-01	
20  6162.05	2.226082e+00	1.108949e-01	2.416824e+00	9.966475e-01	1.398468e-01	-1.002454e+00	1.256824e-01	-1.196062e+00	6.321657e-01	1.487686e+01	6.016636e+01	7.326690e-01	3.696139e-01	
59  6161.69	2.193666e+00	1.093617e-01	2.402099e+00	9.985984e-01	1.363630e-01	-1.005595e+00	1.869813e-01	-1.307961e+00	6.373748e-01	1.468314e+01	6.017286e+01	7.298208e-01	3.644044e-01	
6  6138.72	2.192399e+00	1.084642e-01	2.378461e+00	1.000946e+00	1.274381e-01	-1.042728e+00	2.129113e-01	-1.320808e+00	6.595337e-01	1.399106e+01	6.188452e+01	7.304384e-01	3.421484e-01	
100  6122.41	2.209763e+00	1.062166e-01	2.359642e+00	9.910217e-01	1.261651e-01	-1.011613e+00	1.444549e-01	-1.284185e+00	6.652341e-01	1.375381e+01	6.191086e+01	7.109721e-01	3.364466e-01	
107  6123.07	2.220668e+00	1.082390e-01	2.447333e+00	9.925796e-01	1.391310e-01	-1.031201e+00	8.977835e-02	-1.318379e+00	6.658225e-01	1.473087e+01	6.247788e+01	7.424751e-01	3.358278e-01	
6  6101.1	2.244821e+00	1.096795e-01	2.507645e+00	9.879966e-01	1.585975e-01	-1.140508e+00	6.334915e-02	-1.328855e+00	6.833440e-01	1.606168e+01	6.459562e+01	7.771773e-01	3.181999e-01	
167  6093.24	2.217491e+00	1.084318e-01	2.425793e+00	9.839180e-01	1.400513e-01	-1.107107e+00	9.060382e-02	-1.332164e+00	6.710686e-01	1.480386e+01	6.301298e+01	7.504339e-01	3.305539e-01	
1  6086.58	2.224829e+00	1.072475e-01	2.401766e+00	9.884311e-01	1.335666e-01	-1.075244e+00	7.461876e-02	-1.329582e+00	6.834618e-01	1.426480e+01	6.396093e+01	7.396130e-01	3.181129e-01	
293  6066.59	2.224243e+00	1.091990e-01	2.383429e+00	9.938543e-01	1.309372e-01	-1.110427e+00	6.017585e-02	-1.285530e+00	6.764476e-01	1.413705e+01	6.373733e+01	7.503656e-01	3.251381e-01	
32  6066.48	2.213167e+00	1.079891e-01	2.362033e+00	9.991139e-01	1.297603e-01	-1.085033e+00	6.433031e-03	-1.302157e+00	6.807350e-01	1.404721e+01	6.384071e+01	7.438534e-01	3.208456e-01	
143  6051.7	2.227395e+00	1.073114e-01	2.426972e+00	1.003228e+00	1.430991e-01	-1.108760e+00	1.984161e-03	-1.272250e+00	6.886820e-01	1.495267e+01	6.451725e+01	7.539062e-01	3.128656e-01	
74  6044.14	2.221564e+00	1.071264e-01	2.413894e+00	9.973466e-01	1.375432e-01	-1.185513e+00	-3.134460e-02	-1.276516e+00	7.063824e-01	1.455679e+01	6.637106e+01	7.654140e-01	2.950800e-01	
149  6042.2	2.211931e+00	1.052550e-01	2.389808e+00	1.002956e+00	1.367866e-01	-1.157329e+00	-7.949237e-02	-1.267258e+00	7.101006e-01	1.447397e+01	6.628530e+01	7.524846e-01	2.913655e-01	
