3  14741.7	2.202483e+00	1.190352e-01	2.241783e+00	9.569381e-01	7.534897e-02	-9.342848e-01	1.688702e-02	-8.614051e-01	6.872966e-01	1.011690e+01	6.716386e+01	7.051400e-01	3.141315e-01	
2  10320.9	2.204549e+00	1.157580e-01	2.228014e+00	9.591208e-01	6.438478e-02	-9.468778e-01	-1.674774e-02	-8.454829e-01	6.696996e-01	8.965073e+00	6.459153e+01	6.920485e-01	3.318445e-01	
1  10150.7	2.194927e+00	1.134130e-01	2.117340e+00	9.527927e-01	5.640322e-02	-9.499808e-01	-8.132867e-03	-8.781368e-01	6.726644e-01	8.141037e+00	6.430610e+01	6.670827e-01	3.288935e-01	
3  7775.96	2.211417e+00	1.112675e-01	2.083768e+00	9.561582e-01	4.312770e-02	-9.641020e-01	-4.502664e-02	-9.102611e-01	6.657786e-01	6.640366e+00	6.317292e+01	6.604231e-01	3.358356e-01	
1  7770.12	2.193639e+00	1.125127e-01	2.098699e+00	9.494339e-01	6.289168e-02	-1.064905e+00	-1.220751e-03	-9.311441e-01	6.646324e-01	8.693436e+00	6.331672e+01	6.821206e-01	3.369745e-01	
4  7199.61	2.193502e+00	1.069389e-01	2.083433e+00	9.568447e-01	3.097041e-02	-1.014080e+00	-4.636153e-02	-9.264936e-01	6.621724e-01	5.179001e+00	6.176394e+01	6.515447e-01	3.395163e-01	
8  6589.48	2.212181e+00	1.059276e-01	2.017494e+00	9.535043e-01	3.411779e-02	-9.729125e-01	1.117998e-02	-9.285531e-01	6.570133e-01	5.529251e+00	6.110127e+01	6.248519e-01	3.447122e-01	
17  6415.6	2.228146e+00	1.055661e-01	1.997109e+00	9.498037e-01	3.580365e-02	-1.048977e+00	2.553382e-02	-9.293985e-01	6.498077e-01	5.656998e+00	6.042170e+01	6.284414e-01	3.519569e-01	
8  6380.06	2.232712e+00	1.058529e-01	2.069057e+00	9.507551e-01	5.538331e-02	-1.098738e+00	3.066992e-02	-8.952865e-01	6.647435e-01	7.726913e+00	6.183317e+01	6.462451e-01	3.369414e-01	
4  6305.55	2.226963e+00	1.067702e-01	2.066517e+00	9.586560e-01	5.893311e-02	-1.115066e+00	-5.101741e-02	-9.358250e-01	6.591279e-01	8.067337e+00	6.152706e+01	6.621428e-01	3.425739e-01	
27  6208.66	2.233758e+00	1.092392e-01	2.112998e+00	9.609640e-01	6.204708e-02	-1.151325e+00	-5.357285e-02	-9.077340e-01	6.581832e-01	8.399338e+00	6.204302e+01	6.841723e-01	3.434903e-01	
10  6207.84	2.226907e+00	1.091996e-01	2.145616e+00	9.594938e-01	7.412528e-02	-1.139755e+00	-1.379215e-01	-9.065940e-01	6.643219e-01	9.532211e+00	6.258202e+01	6.933665e-01	3.373230e-01	
20  6192.64	2.227610e+00	1.079357e-01	2.156398e+00	9.604201e-01	7.611470e-02	-1.141180e+00	-1.548017e-01	-9.408286e-01	6.735482e-01	9.672592e+00	6.315616e+01	6.940339e-01	3.280668e-01	
