1  1e+30	2.211144e+00	1.182578e-01	2.378763e+00	9.740033e-01	1.205223e-01	-9.780427e-01	-1.164566e+00	7.002233e-01	1.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00	
1  6023.18	2.204782e+00	1.194788e-01	2.460255e+00	9.733556e-01	1.385436e-01	-1.025067e+00	-1.220212e+00	7.059476e-01	1.505655e+01	6.937560e+01	9.009360e-01	2.953909e-01	
11  6013.71	2.169101e+00	1.211471e-01	2.422638e+00	9.713447e-01	1.273645e-01	-1.000306e+00	-1.472765e+00	7.035558e-01	1.439255e+01	6.941455e+01	9.119479e-01	2.977811e-01	
2  6013.96	2.192569e+00	1.218567e-01	2.463427e+00	9.715150e-01	1.358288e-01	-1.149302e+00	-1.081302e+00	7.032979e-01	1.498495e+01	6.961334e+01	9.218847e-01	2.980315e-01	
4  6008.61	2.182256e+00	1.233673e-01	2.374445e+00	9.686583e-01	1.139181e-01	-1.200410e+00	-1.230890e+00	7.092907e-01	1.332285e+01	7.067059e+01	9.270377e-01	2.919991e-01	
2  6004.3	2.181748e+00	1.223009e-01	2.288891e+00	9.693661e-01	9.649013e-02	-1.079198e+00	-1.443051e+00	7.078926e-01	1.182077e+01	7.024064e+01	8.997929e-01	2.934131e-01	
3  6004.69	2.188616e+00	1.216027e-01	2.381485e+00	9.701377e-01	1.172109e-01	-1.195897e+00	-1.166344e+00	7.148014e-01	1.351517e+01	7.093088e+01	9.179920e-01	2.864790e-01	
2  6004.12	2.202523e+00	1.226333e-01	2.404599e+00	9.681905e-01	1.202418e-01	-1.174261e+00	-1.268986e+00	7.125075e-01	1.373416e+01	7.093472e+01	9.273714e-01	2.887728e-01	
2  6002.25	2.194270e+00	1.227874e-01	2.365696e+00	9.629731e-01	1.095936e-01	-1.106077e+00	-1.494207e+00	7.113965e-01	1.289890e+01	7.081556e+01	9.201304e-01	2.898880e-01	
15  5996.76	2.233462e+00	1.220943e-01	2.310427e+00	9.637503e-01	9.731370e-02	-1.002789e+00	-1.573574e+00	7.056974e-01	1.170706e+01	7.005354e+01	8.936628e-01	2.956152e-01	
6  5996.04	2.227847e+00	1.223630e-01	2.301926e+00	9.650665e-01	9.651726e-02	-1.152261e+00	-1.264446e+00	7.106835e-01	1.166916e+01	7.070657e+01	9.000423e-01	2.906051e-01	
3  5995.8	2.191337e+00	1.197625e-01	2.233175e+00	9.702574e-01	8.479809e-02	-1.034956e+00	-1.381108e+00	7.101484e-01	1.069632e+01	6.991335e+01	8.689868e-01	2.911695e-01	
3  5997.11	2.183203e+00	1.198866e-01	2.226733e+00	9.691629e-01	8.432860e-02	-1.107065e+00	-1.203197e+00	7.116278e-01	1.068649e+01	7.010303e+01	8.695661e-01	2.896830e-01	
2  5993.34	2.186181e+00	1.205887e-01	2.199651e+00	9.664121e-01	7.609195e-02	-1.007921e+00	-1.347671e+00	6.999886e-01	9.936859e+00	6.890697e+01	8.580539e-01	3.013682e-01	
10  5993.18	2.197710e+00	1.223465e-01	2.146119e+00	9.627724e-01	6.157589e-02	-1.039831e+00	-1.451722e+00	7.016451e-01	8.538315e+00	6.955079e+01	8.624077e-01	2.996867e-01	
14  5992.1	2.217778e+00	1.215906e-01	2.104932e+00	9.637115e-01	5.292849e-02	-1.057986e+00	-1.346212e+00	7.041318e-01	7.599167e+00	6.970799e+01	8.481915e-01	2.971940e-01	
13  5998	2.204092e+00	1.208475e-01	2.019726e+00	9.660010e-01	3.468239e-02	-1.091914e+00	-1.237786e+00	7.062458e-01	5.592422e+00	6.974393e+01	8.287069e-01	2.950785e-01	
1  5994.78	2.200239e+00	1.195919e-01	2.091385e+00	9.692999e-01	5.314752e-02	-1.129295e+00	-1.051631e+00	7.084097e-01	7.637772e+00	6.968453e+01	8.349940e-01	2.929169e-01	
