17  3091.77	6.703434e+01	7.376476e-01	7.155789e-01	6.548808e-01	
4  2941	6.798704e+01	8.076105e-01	7.763537e-01	2.754345e-01	
10  2182.08	6.759205e+01	5.507214e-01	1.089130e-01	2.492707e-02	
732  482.303	6.603238e+01	5.110109e-01	1.167975e-01	1.897383e-01	
1911  461.586	6.667887e+01	9.268607e-01	4.475821e-02	2.221829e-01	
1038  457.43	6.622174e+01	3.209720e-01	6.553748e-01	4.099896e-02	
5029  448.766	6.553073e+01	6.911248e-01	1.661485e-02	3.660751e-01	
4914  428.365	6.619241e+01	8.963469e-01	3.521720e-01	2.738619e-02	
6823  402.631	6.584728e+01	1.180522e+00	4.217036e-01	1.469295e-02	
7.952e+04  359.547	6.532626e+01	1.838834e+00	2.145471e-01	2.738494e-01	
