3  2761.17	6.805771e+01	1.253717e+00	1.214210e+00	2.871876e-01	
4  2704.27	6.859914e+01	2.327165e+00	1.466621e+00	6.184798e-01	
1  2509.94	6.980335e+01	3.144614e+00	9.780270e-01	9.832263e-01	
1  2358.03	7.049511e+01	3.835173e+00	7.881217e-01	9.882405e-01	
6  2309.23	7.120676e+01	4.365540e+00	8.520027e-01	1.896315e+00	
291  955.694	6.997913e+01	3.583968e+00	4.484830e-01	1.692250e+00	
578  950.821	7.010565e+01	3.521305e+00	4.444809e-01	2.123279e+00	
2564  457.793	6.994593e+01	1.656082e+00	2.044394e-01	2.426181e+00	
1475  438.927	6.991175e+01	1.697698e+00	2.193074e-01	1.747315e+00	
1458  438.739	7.057654e+01	1.698641e+00	2.168876e-01	1.066303e+00	
2606  426.891	7.131831e+01	1.696082e+00	2.163341e-01	2.988373e+00	
2.889e+04  383.659	7.207963e+01	1.966131e+00	1.751790e-01	3.810839e+00	
5907  372.479	7.233294e+01	1.875866e+00	1.914019e-01	4.062415e+00	
1.024e+04  360.856	7.201355e+01	1.796895e+00	2.123618e-01	4.702176e+00	
4.597e+04  360.478	7.211755e+01	1.805203e+00	1.950929e-01	3.623998e+00	
