37  1e+30	7.378465e+01	2.207837e+00	8.988433e-05	9.000047e-10	9.999930e+03	1.000000e+09	1.099127e+00	1.000000e+00	
14  3259.79	7.272384e+01	2.142438e+00	8.969518e-05	9.000108e-10	1.000050e+04	1.000000e+09	1.828113e+00	3.042800e-01	
1  2806.42	7.507866e+01	2.161814e+00	8.966656e-05	9.000068e-10	1.000201e+04	1.000000e+09	2.123632e+00	3.021224e-01	
13  2646.16	7.383868e+01	2.124730e+00	8.981498e-05	8.999989e-10	1.000222e+04	1.000000e+09	1.794740e+00	3.027411e-01	
1  2465.24	7.524707e+01	2.123960e+00	8.972466e-05	9.000101e-10	1.000182e+04	1.000000e+09	1.992684e+00	3.012824e-01	
9  2165.27	7.590158e+01	2.164681e+00	8.967775e-05	9.000182e-10	1.000276e+04	1.000000e+09	1.973897e+00	3.013451e-01	
4  1983.76	7.546390e+01	2.182709e+00	8.966223e-05	9.000261e-10	1.000255e+04	1.000000e+09	1.793232e+00	3.020988e-01	
5  1901.15	7.552605e+01	2.182371e+00	8.961625e-05	9.000287e-10	1.000158e+04	1.000000e+09	1.760465e+00	3.020298e-01	
2  1866.81	7.594724e+01	2.180872e+00	8.968163e-05	9.000348e-10	1.000024e+04	1.000000e+09	1.821820e+00	3.015806e-01	
2  1724.2	7.748617e+01	2.166868e+00	8.973539e-05	9.000406e-10	9.998922e+03	1.000000e+09	2.034968e+00	2.998604e-01	
22  1622.17	7.762901e+01	2.180717e+00	8.976803e-05	9.000371e-10	9.999172e+03	1.000000e+09	1.998062e+00	2.999576e-01	
5  1566.75	7.801700e+01	2.156006e+00	8.983502e-05	9.000445e-10	9.997681e+03	1.000000e+09	2.035934e+00	2.991925e-01	
16  1042.05	7.872402e+01	2.160003e+00	8.987794e-05	9.000339e-10	9.997771e+03	1.000000e+09	1.767726e+00	2.986236e-01	
12  798.646	8.045617e+01	2.155692e+00	8.984520e-05	9.000337e-10	9.997477e+03	1.000000e+09	1.812311e+00	2.970725e-01	
17  781.776	8.060691e+01	2.180775e+00	8.983294e-05	9.000414e-10	9.996570e+03	1.000000e+09	1.816639e+00	2.973341e-01	
4  717.698	8.126601e+01	2.158245e+00	8.975182e-05	9.000421e-10	9.996452e+03	1.000000e+09	1.832516e+00	2.964507e-01	
6  610.626	8.212591e+01	2.175627e+00	8.965884e-05	9.000292e-10	9.996548e+03	1.000000e+09	1.752201e+00	2.960277e-01	
2  588	8.418212e+01	2.155935e+00	8.965696e-05	9.000292e-10	9.997478e+03	1.000000e+09	1.863583e+00	2.941932e-01	
121  582.705	8.380003e+01	2.124092e+00	8.963702e-05	9.000451e-10	9.997694e+03	1.000000e+09	1.810365e+00	2.940178e-01	
18  582.007	8.368555e+01	2.125853e+00	8.964867e-05	9.000302e-10	9.998695e+03	1.000000e+09	1.802707e+00	2.941258e-01	
194  581.387	8.312502e+01	2.140493e+00	8.978931e-05	9.000371e-10	9.997281e+03	1.000000e+09	1.764780e+00	2.947484e-01	
18  577.467	8.361242e+01	2.149436e+00	8.972997e-05	9.000459e-10	9.996740e+03	1.000000e+09	1.745149e+00	2.945163e-01	
62  579.57	8.343972e+01	2.164438e+00	8.976124e-05	9.000379e-10	9.996272e+03	1.000000e+09	1.774753e+00	2.948591e-01	
15  579.602	8.379989e+01	2.148425e+00	8.980573e-05	9.000379e-10	9.996692e+03	1.000000e+09	1.748377e+00	2.943644e-01	
9  578.53	8.347287e+01	2.158943e+00	8.957172e-05	9.000386e-10	9.998279e+03	1.000000e+09	1.765974e+00	2.947556e-01	
57  577.813	8.364671e+01	2.165893e+00	8.968411e-05	9.000311e-10	9.998298e+03	1.000000e+09	1.747349e+00	2.947263e-01	
100  577.843	8.352981e+01	2.159925e+00	8.974199e-05	9.000236e-10	9.998241e+03	1.000000e+09	1.758246e+00	2.947274e-01	
214  578.533	8.372281e+01	2.185490e+00	8.984420e-05	9.000202e-10	9.998503e+03	1.000000e+09	1.745035e+00	2.949496e-01	
175  576.733	8.352150e+01	2.200143e+00	8.978097e-05	9.000276e-10	9.997171e+03	1.000000e+09	1.743007e+00	2.953101e-01	
47  578.357	8.320985e+01	2.187423e+00	8.976774e-05	9.000473e-10	9.996811e+03	1.000000e+09	1.753320e+00	2.953631e-01	
69  577.483	8.355837e+01	2.179327e+00	8.989050e-05	9.000457e-10	9.995786e+03	1.000000e+09	1.752457e+00	2.949842e-01	
