34  6045.03	2.292885e+00	1.249339e-01	2.367570e+00	9.502857e-01	1.047827e-01	6.704568e-01	1.223068e+01	6.698432e+01	8.730051e-01	3.309790e-01	
135  6026.31	2.264625e+00	1.211491e-01	2.303128e+00	9.611890e-01	9.911226e-02	6.876130e-01	1.175620e+01	6.784626e+01	8.524342e-01	3.137865e-01	
2838  6005.93	2.227279e+00	1.218394e-01	2.293727e+00	9.614492e-01	9.305421e-02	6.749882e-01	1.137717e+01	6.658874e+01	8.526429e-01	3.264646e-01	
223  6002.63	2.251387e+00	1.210499e-01	2.383370e+00	9.620033e-01	1.155675e-01	6.788198e-01	1.314035e+01	6.685718e+01	8.649075e-01	3.226214e-01	
5744  6001.34	2.270656e+00	1.205479e-01	2.285083e+00	9.619838e-01	9.500744e-02	6.826215e-01	1.137015e+01	6.718393e+01	8.443577e-01	3.188057e-01	
3604  6002.2	2.298870e+00	1.206536e-01	2.293996e+00	9.724641e-01	9.742840e-02	6.887029e-01	1.148947e+01	6.792875e+01	8.500906e-01	3.126932e-01	
5556  5998.29	2.248465e+00	1.184402e-01	2.348270e+00	9.711261e-01	1.099950e-01	6.939234e-01	1.262936e+01	6.785451e+01	8.527021e-01	3.074758e-01	
2962  5995.23	2.255704e+00	1.182679e-01	2.282693e+00	9.692116e-01	9.903022e-02	6.961534e-01	1.170004e+01	6.807892e+01	8.394569e-01	3.052365e-01	
1743  5992.81	2.219779e+00	1.168810e-01	2.281427e+00	9.727143e-01	1.000209e-01	7.011841e-01	1.186710e+01	6.822265e+01	8.368074e-01	3.002000e-01	
2.298e+04  5992.97	2.256628e+00	1.169074e-01	2.221698e+00	9.770908e-01	8.467815e-02	7.048235e-01	1.044083e+01	6.873932e+01	8.261949e-01	2.965399e-01	
2.659e+04  5992.83	2.261783e+00	1.163012e-01	2.158107e+00	9.779817e-01	7.238865e-02	7.100553e-01	9.314621e+00	6.921868e+01	8.126951e-01	2.912892e-01	
1659  5997.19	2.223654e+00	1.149472e-01	2.253946e+00	9.786588e-01	9.700013e-02	7.099441e-01	1.154843e+01	6.877181e+01	8.258081e-01	2.914180e-01	
1.2e+04  5992.96	2.239981e+00	1.174463e-01	2.193904e+00	9.744801e-01	7.723098e-02	7.037474e-01	9.839645e+00	6.870591e+01	8.236721e-01	2.976173e-01	
1.965e+05  5990.69	2.258534e+00	1.169856e-01	2.197631e+00	9.740449e-01	7.869946e-02	7.053639e-01	9.908783e+00	6.882631e+01	8.212106e-01	2.959960e-01	
7143  5994.45	2.196160e+00	1.181934e-01	2.206318e+00	9.750742e-01	8.125438e-02	6.941887e-01	1.034677e+01	6.769828e+01	8.297484e-01	3.072169e-01	
