2  36636.4	2.067496e+00	1.582064e-01	1.905845e+00	8.955082e-01	8.262513e-02	5.922298e-01	1.185446e+01	6.623307e+01	8.917011e-01	4.092386e-01	
3  13070.3	2.232744e+00	1.437823e-01	1.982253e+00	8.886707e-01	4.326791e-02	5.919036e-01	6.856552e+00	6.379933e+01	8.416715e-01	4.096791e-01	
7  9824.36	1.756551e+00	1.147772e-01	2.014707e+00	8.866221e-01	3.749254e-02	5.693631e-01	6.755478e+00	5.543631e+01	7.470258e-01	4.327331e-01	
30  8536.49	1.702047e+00	1.193491e-01	2.056251e+00	8.872720e-01	3.803380e-02	5.738343e-01	7.064316e+00	5.656782e+01	7.792398e-01	4.281789e-01	
12  8094.49	1.694901e+00	1.265404e-01	2.249860e+00	8.752603e-01	6.825174e-02	5.820813e-01	1.100937e+01	5.859548e+01	8.471743e-01	4.197949e-01	
8  7263.22	1.874341e+00	1.303294e-01	2.265007e+00	8.688618e-01	5.600706e-02	5.764795e-01	9.015610e+00	5.932831e+01	8.526934e-01	4.253507e-01	
5  7212.38	2.018909e+00	1.258463e-01	2.147578e+00	8.845963e-01	5.959998e-02	5.738792e-01	8.874527e+00	5.854134e+01	8.061321e-01	4.280005e-01	
6  6794.45	2.183732e+00	1.422459e-01	2.185894e+00	8.882097e-01	3.734389e-02	5.805750e-01	6.219223e+00	6.254677e+01	8.768046e-01	4.210716e-01	
86  6616.36	2.299186e+00	1.339614e-01	2.252645e+00	8.983886e-01	7.706232e-02	5.946861e-01	9.993011e+00	6.222851e+01	8.548170e-01	4.069775e-01	
354  6488.67	2.394190e+00	1.359606e-01	2.236918e+00	8.940239e-01	5.275770e-02	5.829091e-01	7.427902e+00	6.191734e+01	8.506540e-01	4.187712e-01	
347  6351.2	2.156318e+00	1.367323e-01	2.244838e+00	8.994644e-01	5.185815e-02	5.855811e-01	7.883438e+00	6.180370e+01	8.714295e-01	4.161055e-01	
163  6287.01	2.122979e+00	1.338078e-01	2.177267e+00	9.050548e-01	4.557208e-02	5.871163e-01	7.201889e+00	6.127801e+01	8.495730e-01	4.145993e-01	
963  6238	2.170036e+00	1.336828e-01	2.349018e+00	9.092340e-01	8.461497e-02	6.011937e-01	1.109079e+01	6.241959e+01	8.844533e-01	4.004597e-01	
89  6236.74	2.345053e+00	1.347855e-01	2.358352e+00	9.131124e-01	8.978700e-02	6.026197e-01	1.102341e+01	6.310292e+01	8.824992e-01	3.989981e-01	
777  6201.44	2.182469e+00	1.317127e-01	2.321898e+00	9.167757e-01	8.711890e-02	6.048827e-01	1.123117e+01	6.233673e+01	8.729603e-01	3.967751e-01	
63  6189.89	2.356076e+00	1.346963e-01	2.439925e+00	9.223958e-01	1.029751e-01	6.138337e-01	1.211417e+01	6.401686e+01	9.029534e-01	3.877382e-01	
442  6172.28	2.222142e+00	1.280407e-01	2.298998e+00	9.271161e-01	8.981313e-02	6.237930e-01	1.125363e+01	6.319916e+01	8.581646e-01	3.778199e-01	
232  6159.07	2.149941e+00	1.270551e-01	2.294706e+00	9.299996e-01	8.893266e-02	6.254288e-01	1.139261e+01	6.297609e+01	8.580498e-01	3.761955e-01	
1638  6137.85	2.243972e+00	1.302863e-01	2.351554e+00	9.243353e-01	9.249848e-02	6.322508e-01	1.148245e+01	6.444373e+01	8.790024e-01	3.693004e-01	
697  6133.52	2.204282e+00	1.269937e-01	2.326706e+00	9.221617e-01	8.928529e-02	6.396021e-01	1.124521e+01	6.430655e+01	8.625789e-01	3.619557e-01	
146  6134.72	2.279969e+00	1.266177e-01	2.353305e+00	9.253015e-01	9.088690e-02	6.496479e-01	1.113571e+01	6.530526e+01	8.650926e-01	3.518627e-01	
526  6085.02	2.211189e+00	1.247057e-01	2.397189e+00	9.347349e-01	1.058515e-01	6.610965e-01	1.259988e+01	6.581896e+01	8.743332e-01	3.403905e-01	
798  6078.47	2.347100e+00	1.275904e-01	2.443903e+00	9.399874e-01	1.156477e-01	6.527958e-01	1.298734e+01	6.596056e+01	8.880403e-01	3.486848e-01	
528  6072.27	2.263910e+00	1.237175e-01	2.450593e+00	9.406798e-01	1.196219e-01	6.612698e-01	1.349271e+01	6.573235e+01	8.776545e-01	3.402211e-01	
588  6051.6	2.305921e+00	1.257404e-01	2.462554e+00	9.495796e-01	1.249598e-01	6.544049e-01	1.381137e+01	6.561711e+01	8.882472e-01	3.470913e-01	
174  6047.27	2.266647e+00	1.227644e-01	2.483287e+00	9.533059e-01	1.365715e-01	6.678342e-01	1.476456e+01	6.616843e+01	8.845439e-01	3.336371e-01	
3042  6017.69	2.293979e+00	1.221346e-01	2.417531e+00	9.538329e-01	1.168328e-01	6.806223e-01	1.311789e+01	6.739739e+01	8.720327e-01	3.207959e-01	
2.406e+04  5999.39	2.272571e+00	1.212566e-01	2.352646e+00	9.617134e-01	1.077881e-01	6.836283e-01	1.244547e+01	6.746146e+01	8.605304e-01	3.177872e-01	
1237  5991.21	2.248848e+00	1.193215e-01	2.361527e+00	9.709291e-01	1.135607e-01	6.910124e-01	1.294101e+01	6.774588e+01	8.587783e-01	3.103912e-01	
5.319e+04  5990.4	2.223804e+00	1.177019e-01	2.330314e+00	9.752084e-01	1.087865e-01	6.984035e-01	1.259988e+01	6.811734e+01	8.497883e-01	3.029849e-01	
