319  6491.96	2.184810e+00	1.347981e-01	2.079432e+00	8.785417e-01	1.423226e-02	5.823463e-01	2.905708e+00	6.124234e+01	8.222919e-01	4.193713e-01	
16  6441.57	2.226191e+00	1.364468e-01	2.084150e+00	8.855066e-01	1.994393e-02	5.645126e-01	3.753609e+00	6.036881e+01	8.249995e-01	4.372551e-01	
534  6343.5	2.257784e+00	1.414126e-01	2.128746e+00	8.964746e-01	2.692489e-02	5.502568e-01	4.732590e+00	6.038471e+01	8.516928e-01	4.515099e-01	
685  6339.23	2.173971e+00	1.362330e-01	2.104514e+00	9.022071e-01	3.197333e-02	5.632526e-01	5.473099e+00	6.014173e+01	8.353115e-01	4.385284e-01	
1670  6269.64	2.189765e+00	1.385267e-01	2.168099e+00	9.062239e-01	3.963926e-02	5.645006e-01	6.425583e+00	6.069339e+01	8.581486e-01	4.372482e-01	
285  6271.08	2.183870e+00	1.364643e-01	2.127192e+00	9.073413e-01	3.624747e-02	5.703917e-01	5.998825e+00	6.070274e+01	8.436498e-01	4.313565e-01	
751  6259.69	2.153358e+00	1.345397e-01	2.150384e+00	9.110551e-01	4.290374e-02	5.765868e-01	6.831985e+00	6.071304e+01	8.445224e-01	4.251609e-01	
1592  6213.8	2.203005e+00	1.351634e-01	2.105619e+00	9.158362e-01	3.328398e-02	5.810869e-01	5.582596e+00	6.125694e+01	8.381901e-01	4.206298e-01	
681  6194.58	2.229054e+00	1.366799e-01	2.123487e+00	9.195649e-01	3.102505e-02	5.912018e-01	5.277267e+00	6.235966e+01	8.507886e-01	4.104548e-01	
121  6186.55	2.215455e+00	1.337913e-01	2.115798e+00	9.227363e-01	3.722332e-02	5.892740e-01	6.028305e+00	6.161845e+01	8.378976e-01	4.124227e-01	
441  6186.13	2.175511e+00	1.325996e-01	2.075073e+00	9.263442e-01	3.380301e-02	5.981466e-01	5.670334e+00	6.197636e+01	8.304141e-01	4.035306e-01	
1473  6140.93	2.286083e+00	1.329618e-01	2.026569e+00	9.314110e-01	1.188712e-02	6.184555e-01	2.429817e+00	6.390616e+01	8.233154e-01	3.831218e-01	
638  6130.12	2.262892e+00	1.334145e-01	2.094664e+00	9.321051e-01	3.388284e-02	6.150263e-01	5.548203e+00	6.366594e+01	8.395471e-01	3.865630e-01	
947  6117.97	2.265094e+00	1.271655e-01	2.079383e+00	9.359493e-01	3.539276e-02	6.347376e-01	5.652084e+00	6.404382e+01	8.154600e-01	3.668330e-01	
1036  6074.23	2.166948e+00	1.250434e-01	2.144565e+00	9.425468e-01	5.772036e-02	6.446997e-01	8.288437e+00	6.425936e+01	8.287390e-01	3.568604e-01	
6468  6045.7	2.159487e+00	1.263103e-01	2.200109e+00	9.554824e-01	7.046294e-02	6.439558e-01	9.615036e+00	6.445248e+01	8.496391e-01	3.575950e-01	
1629  6035.7	2.235073e+00	1.225989e-01	2.175579e+00	9.513710e-01	6.256765e-02	6.682209e-01	8.567093e+00	6.609736e+01	8.285681e-01	3.332536e-01	
5115  6032.7	2.200417e+00	1.223497e-01	2.149513e+00	9.467045e-01	5.903181e-02	6.675835e-01	8.296158e+00	6.589812e+01	8.228116e-01	3.338999e-01	
1384  6014.44	2.293240e+00	1.221005e-01	2.238324e+00	9.603850e-01	8.312333e-02	6.745411e-01	1.031168e+01	6.675523e+01	8.391900e-01	3.269045e-01	
1200  6003.32	2.297116e+00	1.198823e-01	2.201706e+00	9.604199e-01	7.627800e-02	6.893197e-01	9.644516e+00	6.780919e+01	8.254224e-01	3.120813e-01	
456  6002.58	2.228182e+00	1.203640e-01	2.184976e+00	9.621869e-01	7.407701e-02	6.816273e-01	9.641708e+00	6.693629e+01	8.270323e-01	3.198105e-01	
2474  6001.36	2.285873e+00	1.172844e-01	2.123309e+00	9.699170e-01	6.142938e-02	7.007992e-01	8.240707e+00	6.843914e+01	8.044854e-01	3.005761e-01	
1.128e+04  5997.32	2.268104e+00	1.181691e-01	2.161459e+00	9.751752e-01	7.145503e-02	6.958381e-01	9.246536e+00	6.804970e+01	8.174025e-01	3.055531e-01	
