8  14222.5	2.294288e+00	1.230364e-01	1.852189e+00	8.889988e-01	5.807068e-02	5.979965e-01	7.954330e+00	6.026023e+01	7.294804e-01	4.037775e-01	
7  11869.9	2.358995e+00	1.163484e-01	1.853162e+00	8.838905e-01	4.374818e-02	5.964511e-01	6.237473e+00	5.888711e+01	6.971205e-01	4.054067e-01	
3  10151.2	1.936896e+00	1.117401e-01	1.998540e+00	8.801677e-01	5.153348e-02	5.917119e-01	7.923447e+00	5.666735e+01	7.241705e-01	4.102943e-01	
22  9435.93	2.012873e+00	1.140875e-01	1.925238e+00	8.761025e-01	2.402712e-02	5.952650e-01	4.407433e+00	5.758602e+01	7.168618e-01	4.066776e-01	
1  8814.67	2.188618e+00	1.198528e-01	1.871621e+00	8.745474e-01	1.269880e-02	5.860313e-01	2.538963e+00	5.851415e+01	7.196447e-01	4.158502e-01	
8  8289.74	1.858244e+00	1.193875e-01	1.894494e+00	8.738388e-01	8.617662e-03	5.884112e-01	2.076408e+00	5.789759e+01	7.399139e-01	4.135106e-01	
24  7440.64	1.878564e+00	1.266158e-01	1.978987e+00	8.692392e-01	6.669086e-03	5.695016e-01	1.665005e+00	5.811639e+01	7.800038e-01	4.324057e-01	
31  7421.99	2.055748e+00	1.390574e-01	2.064810e+00	8.692672e-01	2.023104e-02	5.721147e-01	4.049110e+00	6.107634e+01	8.386086e-01	4.296123e-01	
17  7293.21	2.140002e+00	1.390599e-01	2.202022e+00	8.660916e-01	1.953144e-02	5.435589e-01	3.813972e+00	5.929130e+01	8.526519e-01	4.582736e-01	
3  7184.65	2.610097e+00	1.493506e-01	2.161790e+00	8.627753e-01	2.526634e-02	5.190844e-01	4.127022e+00	6.040100e+01	8.526431e-01	4.826814e-01	
19  7155.49	2.595993e+00	1.462844e-01	2.189384e+00	8.568319e-01	2.906724e-02	5.347847e-01	4.591507e+00	6.084788e+01	8.493210e-01	4.669552e-01	
47  6947.26	2.467143e+00	1.447274e-01	2.263147e+00	8.555653e-01	4.855603e-02	5.302648e-01	6.963242e+00	6.005216e+01	8.627109e-01	4.715216e-01	
27  6894.41	2.272661e+00	1.428732e-01	2.118351e+00	8.510066e-01	2.036993e-02	5.161300e-01	3.795723e+00	5.850130e+01	8.330439e-01	4.857523e-01	
6  6890.88	2.226358e+00	1.480463e-01	2.220384e+00	8.585345e-01	3.833533e-02	5.190080e-01	6.312576e+00	5.950466e+01	8.784856e-01	4.828114e-01	
4  6885.78	2.175853e+00	1.375324e-01	2.175236e+00	8.554495e-01	4.075132e-02	5.387683e-01	6.561752e+00	5.876734e+01	8.351850e-01	4.630970e-01	
88  6780.85	2.271375e+00	1.487008e-01	2.237414e+00	8.609294e-01	3.205351e-02	5.283755e-01	5.456955e+00	6.028727e+01	8.851850e-01	4.733969e-01	
126  6696.37	2.382158e+00	1.447500e-01	2.132996e+00	8.654150e-01	1.992651e-02	5.434291e-01	3.632530e+00	6.076284e+01	8.483290e-01	4.583157e-01	
32  6690.31	2.079223e+00	1.423630e-01	2.200588e+00	8.728227e-01	3.096965e-02	5.397312e-01	5.581192e+00	5.953806e+01	8.700644e-01	4.620861e-01	
24  6678.32	2.309604e+00	1.441753e-01	2.270778e+00	8.702211e-01	4.894744e-02	5.623817e-01	7.328232e+00	6.182484e+01	8.836713e-01	4.393037e-01	
224  6673.65	2.181273e+00	1.326450e-01	2.226730e+00	8.682161e-01	5.384882e-02	5.798118e-01	7.962051e+00	6.062936e+01	8.383251e-01	4.219406e-01	
64  6554.28	2.402681e+00	1.355340e-01	2.313463e+00	8.773626e-01	6.989744e-02	5.937315e-01	9.082291e+00	6.266954e+01	8.607560e-01	4.079088e-01	
