8  6539.22	2.307899e+00	1.326318e-01	2.091295e+00	8.737212e-01	1.917002e-02	6.092420e-01	3.534966e+00	6.312558e+01	8.144205e-01	3.923747e-01	
233  6522.69	2.274180e+00	1.346255e-01	2.018898e+00	8.837169e-01	5.927337e-03	6.101699e-01	1.304928e+00	6.353595e+01	8.133423e-01	3.914259e-01	
128  6503.5	2.225323e+00	1.296550e-01	2.100871e+00	8.792483e-01	2.360367e-02	6.223671e-01	4.237923e+00	6.342431e+01	8.130897e-01	3.792343e-01	
44  6470.86	2.353916e+00	1.353584e-01	2.121202e+00	8.827999e-01	2.350318e-02	6.121787e-01	4.111580e+00	6.400926e+01	8.326363e-01	3.893936e-01	
165  6459.7	2.116917e+00	1.323790e-01	2.086368e+00	8.886765e-01	1.943521e-02	6.050452e-01	3.797478e+00	6.235174e+01	8.261424e-01	3.966118e-01	
144  6409.53	2.419412e+00	1.336924e-01	2.062048e+00	8.952027e-01	1.132987e-02	6.140355e-01	2.235390e+00	6.395859e+01	8.144581e-01	3.875393e-01	
38  6368.19	2.257790e+00	1.385611e-01	2.041298e+00	9.000646e-01	1.522294e-02	5.708908e-01	3.016258e+00	6.127967e+01	8.291108e-01	4.308247e-01	
328  6341.96	2.285749e+00	1.414117e-01	2.094872e+00	8.995277e-01	1.946677e-02	5.498321e-01	3.649727e+00	6.040750e+01	8.441303e-01	4.519333e-01	
426  6320.35	2.174931e+00	1.392617e-01	2.114853e+00	9.037592e-01	2.868546e-02	5.478310e-01	5.071609e+00	5.967294e+01	8.460865e-01	4.539781e-01	
543  6306.79	2.294164e+00	1.424873e-01	2.215219e+00	9.082495e-01	4.839620e-02	5.558351e-01	7.271378e+00	6.102863e+01	8.763626e-01	4.458946e-01	
476  6290.92	2.283851e+00	1.425098e-01	2.264197e+00	9.210459e-01	5.753966e-02	5.579007e-01	8.275101e+00	6.115613e+01	8.912607e-01	4.438217e-01	
121  6277.4	2.186375e+00	1.385144e-01	2.290731e+00	9.207023e-01	7.323766e-02	5.516356e-01	1.004636e+01	5.980769e+01	8.827858e-01	4.501653e-01	
374  6273.02	2.195995e+00	1.396971e-01	2.325862e+00	9.150147e-01	7.419666e-02	5.549994e-01	1.013901e+01	6.027219e+01	8.934194e-01	4.467740e-01	
559  6272.03	2.130664e+00	1.378778e-01	2.408855e+00	9.250034e-01	1.033390e-01	5.605360e-01	1.303928e+01	6.018505e+01	9.097264e-01	4.412425e-01	
1294  6213.03	2.182717e+00	1.366890e-01	2.358234e+00	9.230711e-01	8.698646e-02	5.727750e-01	1.133365e+01	6.091279e+01	8.948232e-01	4.289612e-01	
759  6195.29	2.208706e+00	1.359563e-01	2.294611e+00	9.320036e-01	7.487245e-02	5.799637e-01	1.008987e+01	6.134014e+01	8.827679e-01	4.217484e-01	
322  6166.86	2.161488e+00	1.346110e-01	2.328680e+00	9.296669e-01	8.602509e-02	5.868316e-01	1.126907e+01	6.149119e+01	8.873350e-01	4.148722e-01	
442  6128.17	2.174474e+00	1.295697e-01	2.398365e+00	9.366816e-01	1.101514e-01	6.170397e-01	1.323019e+01	6.285841e+01	8.873863e-01	3.845907e-01	
53  6116.92	2.360558e+00	1.302256e-01	2.376209e+00	9.340721e-01	9.838830e-02	6.356248e-01	1.160599e+01	6.497523e+01	8.804554e-01	3.659011e-01	
74  6109.94	2.285696e+00	1.310640e-01	2.356437e+00	9.387602e-01	9.756845e-02	6.315589e-01	1.180252e+01	6.463456e+01	8.855237e-01	3.699831e-01	
1019  6083.03	2.276413e+00	1.280611e-01	2.442302e+00	9.404191e-01	1.116388e-01	6.459661e-01	1.293259e+01	6.527015e+01	8.924099e-01	3.555460e-01	
1192  6068.68	2.245270e+00	1.257934e-01	2.441896e+00	9.459225e-01	1.162053e-01	6.501785e-01	1.335233e+01	6.509811e+01	8.860054e-01	3.513417e-01	
550  6059.82	2.285041e+00	1.230840e-01	2.340547e+00	9.449465e-01	1.034026e-01	6.636769e-01	1.208749e+01	6.587194e+01	8.553575e-01	3.378077e-01	
906  6034.62	2.191412e+00	1.239364e-01	2.338782e+00	9.515732e-01	1.000002e-01	6.658625e-01	1.215347e+01	6.606804e+01	8.678245e-01	3.356133e-01	
395  6022.52	2.290107e+00	1.238722e-01	2.252113e+00	9.536320e-01	8.340631e-02	6.701228e-01	1.038748e+01	6.670331e+01	8.473289e-01	3.313250e-01	
459  6014.72	2.188316e+00	1.183214e-01	2.166554e+00	9.592017e-01	6.770603e-02	6.912656e-01	9.108261e+00	6.738892e+01	8.175945e-01	3.101529e-01	
1791  6013.16	2.265557e+00	1.168395e-01	2.183260e+00	9.643115e-01	7.807906e-02	7.008585e-01	9.827011e+00	6.828748e+01	8.129537e-01	3.005230e-01	
1.24e+04  6004.08	2.307283e+00	1.168179e-01	2.231418e+00	9.726819e-01	8.916009e-02	7.085913e-01	1.067526e+01	6.928564e+01	8.242167e-01	2.927507e-01	
11  5999.02	2.264447e+00	1.156382e-01	2.237727e+00	9.725053e-01	8.844122e-02	7.095838e-01	1.071176e+01	6.900386e+01	8.219895e-01	2.917691e-01	
1.472e+04  5995.04	2.241548e+00	1.177790e-01	2.265557e+00	9.741046e-01	9.254284e-02	6.994282e-01	1.118765e+01	6.829540e+01	8.372026e-01	3.019529e-01	
2.405e+04  5994	2.245992e+00	1.146531e-01	2.369729e+00	9.827058e-01	1.218369e-01	7.162152e-01	1.346323e+01	6.950961e+01	8.469871e-01	2.851181e-01	
5.902e+04  5991.53	2.273718e+00	1.171912e-01	2.313671e+00	9.779744e-01	1.061693e-01	7.060126e-01	1.219980e+01	6.899038e+01	8.442276e-01	2.953409e-01	
