9  1767.17	6.740253e+01	3.214494e-01	
25  1739.1	6.699890e+01	3.032125e-01	
44  1544.35	6.763005e+01	2.777088e-01	
16  1413.82	6.639049e+01	2.453774e-01	
10  1088.22	6.738999e+01	2.244583e-01	
30  679.009	6.771070e+01	1.971819e-01	
7  602.733	6.766366e+01	1.795788e-01	
176  593.437	6.935948e+01	1.372286e-01	
676  543.737	6.949762e+01	1.868983e-01	
135  547.007	6.938735e+01	1.880763e-01	
739  538.419	6.991466e+01	1.880970e-01	
965  537.702	6.996939e+01	1.866921e-01	
458  507.831	7.298935e+01	1.890694e-01	
763  506.341	7.286888e+01	1.897601e-01	
1560  506.486	7.298954e+01	1.940789e-01	
1995  502.316	7.314077e+01	1.927812e-01	
82  498.131	7.420219e+01	1.966983e-01	
395  495.862	7.435135e+01	1.965247e-01	
1718  483.453	7.572883e+01	1.958773e-01	
29  482.64	7.607099e+01	1.950462e-01	
1255  479.365	7.661106e+01	1.968811e-01	
309  477.162	7.724259e+01	1.976376e-01	
814  476.567	7.836971e+01	1.977812e-01	
40  476.111	7.771599e+01	2.005944e-01	
277  475.457	7.780627e+01	1.986731e-01	
28  474.728	7.803815e+01	1.995160e-01	
447  473.953	7.897662e+01	1.999549e-01	
5  473.935	7.962564e+01	2.007656e-01	
79  473.071	7.934853e+01	2.013638e-01	
# After 29 accepted steps: update proposal with max(R-1) = 0.000000 and jumping factor = 2.400000 
247  473.075	7.905149e+01	2.016753e-01	
5  473	8.040809e+01	2.044380e-01	
2  473.665	8.004409e+01	2.017784e-01	
1  474.651	8.090724e+01	2.073976e-01	
1  473.11	7.915175e+01	2.012133e-01	
1  473.346	8.055533e+01	2.035962e-01	
6  474.332	8.066319e+01	2.027188e-01	
7  473.159	7.976000e+01	2.017828e-01	
2  472.992	7.993872e+01	2.024038e-01	
# After 38 accepted steps: update proposal with max(R-1) = 0.000000 and jumping factor = 2.400000 
9  472.942	7.927315e+01	2.024441e-01	
1  473.417	7.890721e+01	2.021828e-01	
1  473.848	8.006997e+01	2.056030e-01	
2  475.352	7.871499e+01	2.035582e-01	
3  475.18	7.877102e+01	2.036005e-01	
1  476.307	7.833120e+01	2.030238e-01	
1  477.471	7.820948e+01	2.033200e-01	
2  474.844	8.009204e+01	2.064779e-01	
2  473.869	7.973384e+01	2.049898e-01	
2  473.26	7.915007e+01	2.009101e-01	
3  473.281	7.891005e+01	2.018346e-01	
