7  2205.91	6.621606e+01	1.378689e-02	
3  2082.19	6.692762e+01	4.504935e-01	
5  2076.62	6.657121e+01	4.141161e-01	
26  1861.17	6.604828e+01	3.070548e-01	
12  1292.84	6.631050e+01	2.336881e-01	
326  606.876	6.699275e+01	1.794594e-01	
352  586.062	6.767666e+01	1.883938e-01	
171  569.945	6.859785e+01	1.895581e-01	
77  563.547	6.936304e+01	1.915141e-01	
261  545.669	6.963403e+01	1.891706e-01	
632  545.713	6.964473e+01	1.892428e-01	
514  532.999	7.038495e+01	1.892512e-01	
137  530.724	7.074980e+01	1.907079e-01	
106  529.532	7.106639e+01	1.919477e-01	
53  518.598	7.175172e+01	1.920409e-01	
653  507.3	7.281303e+01	1.934648e-01	
52  499.441	7.358484e+01	1.910493e-01	
720  497.977	7.403161e+01	1.958801e-01	
341  497.876	7.410726e+01	1.961904e-01	
642  496.325	7.413179e+01	1.956705e-01	
186  493.201	7.446812e+01	1.958997e-01	
49  487.44	7.528866e+01	1.934844e-01	
199  485.816	7.562080e+01	1.977696e-01	
16  481.706	7.625805e+01	1.953743e-01	
53  483.585	7.622005e+01	1.992760e-01	
183  478.849	7.673660e+01	1.971007e-01	
359  477.848	7.698032e+01	1.982394e-01	
377  477.834	7.724024e+01	2.000207e-01	
1495  476.193	7.746979e+01	1.987682e-01	
1195  474.916	7.797123e+01	2.001478e-01	
718  473.189	7.895071e+01	2.016679e-01	
723  473.09	7.908280e+01	2.013388e-01	
894  474.114	7.849988e+01	1.996772e-01	
180  473.402	7.900601e+01	2.025381e-01	
1683  473.25	7.915455e+01	2.027899e-01	
228  473.173	7.910190e+01	2.024385e-01	
# After 36 accepted steps: update proposal with max(R-1) = 0.000000 and jumping factor = 2.400000 
5  472.864	7.997043e+01	2.040045e-01	
2  474.056	7.861253e+01	2.020424e-01	
6  473.485	7.928787e+01	2.035314e-01	
3  473.715	7.935875e+01	2.039776e-01	
4  473.577	8.049341e+01	2.058345e-01	
3  474.435	7.973681e+01	2.054769e-01	
3  474.465	7.890240e+01	2.034263e-01	
1  472.987	8.036061e+01	2.045022e-01	
2  472.743	7.971877e+01	2.027528e-01	
2  472.882	7.931903e+01	2.023518e-01	
3  474.168	8.081349e+01	2.068056e-01	
# After 47 accepted steps: update proposal with max(R-1) = 0.000000 and jumping factor = 2.400000 
3  473.186	8.018238e+01	2.026768e-01	
3  472.915	8.029506e+01	2.041949e-01	
1  472.814	7.943546e+01	2.024785e-01	
3  472.821	7.941289e+01	2.023836e-01	
4  473.166	7.963082e+01	2.015576e-01	
2  472.752	7.964226e+01	2.029012e-01	
5  473.013	7.962415e+01	2.017847e-01	
4  473.003	8.016292e+01	2.029608e-01	
3  473.394	7.952859e+01	2.011225e-01	
4  473.386	8.075302e+01	2.044900e-01	
21  472.871	7.932526e+01	2.020487e-01	
9  473.873	7.966630e+01	2.048501e-01	
4  474.124	7.836895e+01	1.998584e-01	
4  473.495	7.877196e+01	2.017263e-01	
1  473.642	7.997580e+01	2.052289e-01	
2  474.59	8.033033e+01	2.016705e-01	
6  475.986	8.198867e+01	2.082484e-01	
5  472.823	8.014160e+01	2.038308e-01	
4  473.111	8.030408e+01	2.049030e-01	
1  473.272	7.891095e+01	2.018056e-01	
