4  6222.85	2.226359e+00	1.192492e-01	2.146275e+00	9.627463e-01	7.675650e-02	-9.070661e-01	-1.299932e+00	6.948419e-01	9.847015e+00	6.809815e+01	8.345089e-01	
18  6079.64	2.213389e+00	1.195113e-01	2.177016e+00	9.613538e-01	7.932961e-02	-9.117572e-01	-1.273453e+00	6.846072e-01	1.012216e+01	6.701546e+01	8.381577e-01	
5  6015.19	2.204281e+00	1.214882e-01	2.190688e+00	9.556422e-01	6.788608e-02	-8.858615e-01	-1.264109e+00	6.773025e-01	9.125809e+00	6.669220e+01	8.436631e-01	
58  6012.38	2.223122e+00	1.217812e-01	2.195235e+00	9.665028e-01	7.685364e-02	-8.996635e-01	-1.302526e+00	6.746713e-01	9.917206e+00	6.653326e+01	8.508737e-01	
31  6009.82	2.222145e+00	1.224213e-01	2.281199e+00	9.628717e-01	9.413393e-02	-9.106318e-01	-1.284949e+00	6.723498e-01	1.147403e+01	6.644206e+01	8.692061e-01	
62  5997.84	2.208249e+00	1.207385e-01	2.219815e+00	9.609155e-01	7.967246e-02	-8.704237e-01	-1.246281e+00	6.764499e-01	1.020218e+01	6.643934e+01	8.438434e-01	
235  5994.71	2.221446e+00	1.178554e-01	2.234947e+00	9.720841e-01	8.802350e-02	-8.276131e-01	-1.252321e+00	6.850552e-01	1.084091e+01	6.668914e+01	8.323583e-01	
98  5992.73	2.229266e+00	1.185690e-01	2.284208e+00	9.676144e-01	9.656757e-02	-8.482694e-01	-1.232829e+00	6.888619e-01	1.156949e+01	6.728524e+01	8.460477e-01	
649  5992.5	2.241984e+00	1.197811e-01	2.319943e+00	9.686366e-01	1.038296e-01	-8.503193e-01	-1.207822e+00	6.792586e-01	1.216611e+01	6.658458e+01	8.543333e-01	
137  5991.32	2.245591e+00	1.183366e-01	2.338848e+00	9.701198e-01	1.083718e-01	-8.198818e-01	-1.258611e+00	6.865294e-01	1.248477e+01	6.701798e+01	8.516302e-01	
1494  5990.65	2.228913e+00	1.178944e-01	2.289511e+00	9.703315e-01	9.841945e-02	-8.306702e-01	-1.275486e+00	6.906803e-01	1.170706e+01	6.732010e+01	8.450212e-01	
246  5990.41	2.232058e+00	1.190006e-01	2.300114e+00	9.707329e-01	1.011756e-01	-8.517535e-01	-1.263369e+00	6.884009e-01	1.195694e+01	6.734502e+01	8.540011e-01	
