17  6011.42	2.226039e+00	1.213236e-01	2.212535e+00	9.654676e-01	8.113143e-02	-9.635922e-01	-1.293919e+00	6.866985e-01	1.028641e+01	6.769738e+01	8.623478e-01	
5  6001.9	2.233730e+00	1.223962e-01	2.225693e+00	9.682545e-01	8.340555e-02	-9.836513e-01	-1.260078e+00	6.868079e-01	1.049417e+01	6.797968e+01	8.716872e-01	
24  6003.75	2.237834e+00	1.214498e-01	2.236120e+00	9.732373e-01	8.231409e-02	-9.914067e-01	-1.246194e+00	7.002589e-01	1.036642e+01	6.927057e+01	8.752465e-01	
148  5998.1	2.225871e+00	1.224601e-01	2.181401e+00	9.729264e-01	7.227551e-02	-1.028549e+00	-1.254508e+00	6.969086e-01	9.499222e+00	6.909963e+01	8.737239e-01	
6  5994.82	2.236012e+00	1.210828e-01	2.217738e+00	9.717815e-01	8.141287e-02	-1.032200e+00	-1.217942e+00	7.012766e-01	1.027939e+01	6.929549e+01	8.730945e-01	
109  5993.87	2.227873e+00	1.186807e-01	2.239671e+00	9.656668e-01	8.573267e-02	-9.834124e-01	-1.164673e+00	7.067362e-01	1.063876e+01	6.932946e+01	8.568246e-01	
63  5993.09	2.233498e+00	1.196301e-01	2.197941e+00	9.651237e-01	7.531863e-02	-9.785424e-01	-1.167241e+00	6.972437e-01	9.706284e+00	6.847690e+01	8.496083e-01	
9  5993.97	2.239613e+00	1.194857e-01	2.143550e+00	9.691677e-01	6.377260e-02	-9.995479e-01	-1.152759e+00	7.010542e-01	8.599380e+00	6.889174e+01	8.422674e-01	
239  5990.62	2.239325e+00	1.211451e-01	2.187869e+00	9.656544e-01	7.390955e-02	-9.812755e-01	-1.177222e+00	6.923374e-01	9.591873e+00	6.830407e+01	8.544194e-01	
157  5989.53	2.241392e+00	1.213425e-01	2.212343e+00	9.652364e-01	7.739414e-02	-1.014880e+00	-1.182617e+00	6.974769e-01	9.908783e+00	6.893413e+01	8.659012e-01	
28  5990.33	2.237869e+00	1.211279e-01	2.252404e+00	9.669924e-01	8.664728e-02	-1.008708e+00	-1.198673e+00	7.002174e-01	1.074405e+01	6.918830e+01	8.743823e-01	
137  5990.44	2.234421e+00	1.211748e-01	2.231614e+00	9.644121e-01	8.138321e-02	-1.044561e+00	-1.166949e+00	7.020513e-01	1.028641e+01	6.940391e+01	8.732386e-01	
508  5991.66	2.234237e+00	1.196880e-01	2.178102e+00	9.660266e-01	7.065609e-02	-1.035073e+00	-1.155277e+00	7.081831e-01	9.272507e+00	6.976466e+01	8.560300e-01	
17  5991.6	2.222761e+00	1.204330e-01	2.188693e+00	9.625250e-01	7.320959e-02	-1.068543e+00	-1.138976e+00	7.062391e-01	9.555374e+00	6.968752e+01	8.639510e-01	
1443  5990.29	2.220664e+00	1.194956e-01	2.165627e+00	9.685165e-01	7.014756e-02	-1.064407e+00	-1.084600e+00	7.081288e-01	9.258469e+00	6.967754e+01	8.542475e-01	
267  5992.16	2.220985e+00	1.201312e-01	2.193650e+00	9.683792e-01	7.601997e-02	-1.070631e+00	-1.066703e+00	7.067332e-01	9.819992e+00	6.966804e+01	8.623738e-01	
316  5992.44	2.245709e+00	1.199576e-01	2.194769e+00	9.730459e-01	7.672005e-02	-1.062764e+00	-1.065755e+00	7.056823e-01	9.809464e+00	6.956153e+01	8.603572e-01	
