2  344.766	2.236316e+00	1.240453e-01	6.818190e-01	6.783377e+01	
1  343.663	2.221520e+00	1.269270e-01	6.799375e-01	6.826261e+01	
8  343.704	2.207363e+00	1.272871e-01	6.788153e-01	6.819316e+01	
1  343.466	2.247619e+00	1.214696e-01	6.910157e-01	6.825451e+01	
2  345.734	2.292994e+00	1.159018e-01	6.969556e-01	6.768482e+01	
15  344.182	2.357368e+00	1.170648e-01	6.978922e-01	6.822935e+01	
16  343.825	2.356363e+00	1.215484e-01	6.915908e-01	6.859431e+01	
1  344.11	2.388731e+00	1.207210e-01	6.923485e-01	6.855941e+01	
2  343.918	2.427266e+00	1.183696e-01	6.992790e-01	6.887192e+01	
3  344.862	2.400114e+00	1.222855e-01	6.872479e-01	6.839152e+01	
5  344.262	2.426681e+00	1.183834e-01	6.964287e-01	6.854975e+01	
12  344.109	2.414565e+00	1.140716e-01	7.124423e-01	6.932958e+01	
1  344.097	2.388637e+00	1.130572e-01	7.066045e-01	6.831941e+01	
3  344.467	2.345788e+00	1.138780e-01	7.147431e-01	6.938634e+01	
13  343.389	2.341597e+00	1.145528e-01	7.090001e-01	6.885636e+01	
5  344.796	2.316782e+00	1.130383e-01	7.050752e-01	6.795832e+01	
8  343.623	2.320604e+00	1.116080e-01	7.130463e-01	6.854279e+01	
36  344.165	2.326727e+00	1.076614e-01	7.225905e-01	6.870001e+01	
10  344.33	2.331068e+00	1.066930e-01	7.243303e-01	6.867257e+01	
8  345.292	2.288199e+00	1.044525e-01	7.281675e-01	6.844194e+01	
2  346.69	2.264528e+00	1.045488e-01	7.342756e-01	6.918593e+01	
10  345.179	2.317201e+00	1.055496e-01	7.300026e-01	6.904718e+01	
15  346.538	2.328898e+00	1.011370e-01	7.317093e-01	6.810089e+01	
4  347.676	2.300401e+00	1.013896e-01	7.293009e-01	6.778843e+01	
2  349.573	2.301625e+00	1.013516e-01	7.263744e-01	6.741796e+01	
3  346.814	2.324074e+00	1.034599e-01	7.246172e-01	6.782986e+01	
1  348.083	2.341812e+00	1.038706e-01	7.211050e-01	6.755768e+01	
3  347.387	2.402696e+00	1.032988e-01	7.224841e-01	6.773517e+01	
3  351.446	2.445919e+00	1.020325e-01	7.201547e-01	6.723136e+01	
4  347.422	2.460030e+00	1.002833e-01	7.289339e-01	6.787582e+01	
10  344.708	2.367575e+00	1.039505e-01	7.297266e-01	6.871766e+01	
1  345.115	2.387748e+00	1.044299e-01	7.244809e-01	6.824171e+01	
7  344.366	2.348009e+00	1.071942e-01	7.253978e-01	6.898316e+01	
1  344.498	2.408342e+00	1.058207e-01	7.284329e-01	6.916287e+01	
1  344.788	2.431505e+00	1.018852e-01	7.332254e-01	6.877931e+01	
1  345.037	2.506506e+00	1.014133e-01	7.369817e-01	6.934499e+01	
7  345.549	2.522827e+00	1.014143e-01	7.287838e-01	6.833326e+01	
1  344.698	2.587177e+00	1.000613e-01	7.367261e-01	6.916176e+01	
33  344.609	2.561320e+00	1.010556e-01	7.328766e-01	6.886188e+01	
8  344.394	2.533156e+00	1.041911e-01	7.257298e-01	6.872005e+01	
1  344.998	2.466106e+00	1.051249e-01	7.310912e-01	6.947225e+01	
11  344.363	2.484708e+00	1.033946e-01	7.286984e-01	6.875250e+01	
11  344.048	2.489780e+00	1.055345e-01	7.251241e-01	6.888494e+01	
1  344.853	2.567028e+00	1.039029e-01	7.245388e-01	6.858472e+01	
2  344.18	2.561461e+00	1.078524e-01	7.196334e-01	6.899599e+01	
3  344.545	2.546766e+00	1.069276e-01	7.188914e-01	6.862766e+01	
2  344.291	2.548561e+00	1.039079e-01	7.272658e-01	6.887894e+01	
2  344.399	2.550928e+00	1.023260e-01	7.311613e-01	6.895717e+01	
8  344.457	2.563808e+00	1.064114e-01	7.205363e-01	6.873937e+01	
10  344.275	2.573612e+00	1.046465e-01	7.274022e-01	6.915899e+01	
4  345.383	2.558622e+00	1.032711e-01	7.345923e-01	6.967833e+01	
4  344.293	2.566131e+00	1.039572e-01	7.289053e-01	6.914695e+01	
1  344.234	2.527768e+00	1.041007e-01	7.272043e-01	6.886715e+01	
24  344.034	2.529655e+00	1.079629e-01	7.210949e-01	6.912270e+01	
1  344.767	2.555219e+00	1.027253e-01	7.276124e-01	6.862489e+01	
10  344.452	2.495435e+00	1.034441e-01	7.316952e-01	6.917762e+01	
2  344.854	2.457999e+00	1.029915e-01	7.339624e-01	6.924769e+01	
17  345.061	2.440104e+00	1.011381e-01	7.329477e-01	6.856325e+01	
4  346.327	2.463320e+00	9.771590e-02	7.453241e-01	6.931169e+01	
3  345.638	2.495834e+00	9.829358e-02	7.429389e-01	6.924344e+01	
8  346.221	2.485651e+00	9.968780e-02	7.425548e-01	6.955359e+01	
1  344.29	2.478739e+00	1.037065e-01	7.285857e-01	6.880577e+01	
10  343.96	2.478198e+00	1.066129e-01	7.240389e-01	6.900259e+01	
5  344.136	2.454616e+00	1.064723e-01	7.216595e-01	6.860853e+01	
4  343.871	2.473278e+00	1.108966e-01	7.129832e-01	6.874218e+01	
10  344.085	2.493420e+00	1.111680e-01	7.115613e-01	6.869195e+01	
22  343.956	2.510133e+00	1.077312e-01	7.215112e-01	6.906347e+01	
14  344.108	2.541246e+00	1.057736e-01	7.245268e-01	6.900876e+01	
14  344.197	2.521504e+00	1.121622e-01	7.135036e-01	6.924650e+01	
9  344.308	2.530418e+00	1.127816e-01	7.088473e-01	6.886745e+01	
5  344.222	2.528803e+00	1.108456e-01	7.164838e-01	6.929371e+01	
5  344.431	2.544163e+00	1.093722e-01	7.143828e-01	6.870289e+01	
1  344.471	2.544429e+00	1.120286e-01	7.095443e-01	6.879687e+01	
3  344.522	2.521467e+00	1.151342e-01	7.077583e-01	6.930002e+01	
2  346.856	2.480775e+00	1.150481e-01	6.970798e-01	6.794793e+01	
1  344.752	2.485039e+00	1.116694e-01	7.179439e-01	6.957130e+01	
2  344.827	2.497290e+00	1.169027e-01	6.986856e-01	6.861893e+01	
3  346.105	2.520559e+00	1.164587e-01	7.096938e-01	6.985572e+01	
1  346.37	2.474322e+00	1.155282e-01	7.133170e-01	6.994934e+01	
5  345.662	2.516637e+00	1.209396e-01	6.970417e-01	6.944525e+01	
1  344.85	2.507243e+00	1.190760e-01	6.980775e-01	6.909668e+01	
1  345.274	2.547002e+00	1.176727e-01	7.028487e-01	6.940580e+01	
4  344.557	2.511087e+00	1.165756e-01	7.044558e-01	6.923936e+01	
5  345.282	2.534483e+00	1.172355e-01	7.049931e-01	6.952063e+01	
5  344.387	2.492415e+00	1.169073e-01	7.010330e-01	6.887706e+01	
6  344.83	2.483792e+00	1.184551e-01	7.025008e-01	6.940162e+01	
1  344.138	2.489104e+00	1.152523e-01	7.046686e-01	6.888607e+01	
1  344.216	2.493011e+00	1.148307e-01	7.084381e-01	6.923527e+01	
1  343.957	2.506480e+00	1.116273e-01	7.128468e-01	6.899456e+01	
8  344.849	2.439898e+00	1.123993e-01	7.060180e-01	6.821501e+01	
1  343.979	2.422150e+00	1.107736e-01	7.121138e-01	6.847761e+01	
3  343.768	2.471385e+00	1.097185e-01	7.169804e-01	6.891976e+01	
2  343.834	2.474154e+00	1.085409e-01	7.201814e-01	6.901576e+01	
9  344.325	2.535309e+00	1.063471e-01	7.209871e-01	6.870384e+01	
6  344.513	2.521016e+00	1.075335e-01	7.175307e-01	6.855216e+01	
8  344.304	2.562987e+00	1.098793e-01	7.149762e-01	6.895152e+01	
2  344.098	2.531441e+00	1.107923e-01	7.152723e-01	6.913930e+01	
2  344.074	2.487591e+00	1.070724e-01	7.243244e-01	6.918353e+01	
1  343.898	2.448016e+00	1.095517e-01	7.153780e-01	6.862301e+01	
6  344.277	2.415134e+00	1.113500e-01	7.183684e-01	6.936351e+01	
1  344.221	2.449529e+00	1.081254e-01	7.236969e-01	6.928077e+01	
1  344.536	2.385331e+00	1.111610e-01	7.095120e-01	6.817511e+01	
4  343.84	2.405387e+00	1.105902e-01	7.181908e-01	6.912195e+01	
4  343.788	2.368560e+00	1.110805e-01	7.173565e-01	6.905114e+01	
2  343.803	2.347059e+00	1.129152e-01	7.144417e-01	6.910939e+01	
3  343.571	2.376082e+00	1.110534e-01	7.154392e-01	6.883041e+01	
3  343.567	2.367068e+00	1.115763e-01	7.128409e-01	6.862819e+01	
12  343.696	2.397134e+00	1.094858e-01	7.175011e-01	6.873256e+01	
6  343.486	2.394683e+00	1.134445e-01	7.095466e-01	6.877671e+01	
2  343.595	2.391431e+00	1.108145e-01	7.147038e-01	6.871986e+01	
15  344.4	2.409160e+00	1.127430e-01	7.161051e-01	6.942552e+01	
