2  1866.18	6.513786e+01	1.724547e+00	9.880246e-02	4.663803e+01	-1.110644e+01	-1.515083e-01	2.735082e-01	
18  1373.18	6.601141e+01	1.878888e+00	7.389872e-02	5.871209e+01	-1.222393e+01	3.422334e-02	2.127079e-01	
15  1144.67	6.645525e+01	7.186856e-01	9.197773e-02	4.304800e+01	-2.874264e+01	-2.044800e-02	2.245422e-01	
3  936.182	6.757351e+01	9.076128e-01	1.080371e-01	3.508457e+01	-3.740895e+01	-1.583742e-01	2.564798e-01	
35  613.826	6.825616e+01	1.920222e+00	1.140987e-01	1.221796e+01	-4.385628e+01	-3.636624e-01	2.861209e-01	
30  599.155	6.841680e+01	2.010988e+00	6.596582e-02	1.154703e+01	-5.207934e+01	-2.837748e-01	1.838887e-01	
8  583.104	6.873524e+01	2.271570e+00	6.700179e-02	1.118309e+01	-6.242749e+01	-3.593948e-01	1.898970e-01	
101  578.103	6.906932e+01	2.466425e+00	1.207324e-01	6.429311e+00	-5.445656e+01	-7.500592e-01	3.047783e-01	
70  577.172	6.935822e+01	3.900186e+00	8.902128e-02	1.318202e+01	-6.298517e+01	-4.417988e-01	2.661293e-01	
37  572.51	6.887526e+01	3.767900e+00	6.447232e-02	1.005972e+01	-6.710222e+01	-4.687678e-01	2.153364e-01	
311  560.634	7.006607e+01	3.698947e+00	7.850855e-02	1.320659e+01	-6.180841e+01	-4.756161e-01	2.352660e-01	
98  551.727	6.998809e+01	3.668916e+00	7.108285e-02	1.104601e+01	-6.100764e+01	-5.556715e-01	2.200177e-01	
316  548.918	7.042651e+01	3.923569e+00	7.987938e-02	1.152964e+01	-5.927124e+01	-6.021550e-01	2.401565e-01	
133  548.049	7.150230e+01	3.777318e+00	6.468086e-02	1.803646e+01	-7.286514e+01	-4.429043e-01	2.003960e-01	
474  540.651	7.169912e+01	3.548848e+00	4.575297e-02	1.444147e+01	-5.894256e+01	-4.722690e-01	1.580338e-01	
3  528.187	7.237400e+01	2.897625e+00	2.066317e-02	1.538094e+01	-5.201672e+01	-4.585515e-01	9.476797e-02	
302  526.315	7.344141e+01	3.741651e+00	7.837510e-02	1.826156e+01	-4.735619e+01	-6.303596e-01	2.146817e-01	
96  525.543	7.364649e+01	3.620472e+00	4.111865e-02	2.435747e+01	-5.979243e+01	-5.001251e-01	1.425629e-01	
78  522.23	7.419688e+01	2.878466e+00	5.882362e-02	2.565405e+01	-5.656084e+01	-5.400242e-01	1.591380e-01	
43  521.171	7.565089e+01	2.220493e+00	9.931349e-02	1.180066e+01	-5.823150e+01	-9.367106e-01	2.123313e-01	
45  518.832	7.592220e+01	3.749168e+00	7.321556e-02	1.538686e+01	-5.804373e+01	-8.821464e-01	1.920607e-01	
47  523.769	7.400861e+01	2.895996e+00	1.192229e-02	2.218645e+01	-5.584059e+01	-4.868006e-01	7.463977e-02	
25  521.396	7.465440e+01	3.759247e+00	3.520256e-02	2.654043e+01	-5.812944e+01	-5.703878e-01	1.306144e-01	
237  519.72	7.459165e+01	2.938589e+00	1.871838e-02	1.838986e+01	-7.244419e+01	-6.060237e-01	8.645761e-02	
258  519.063	7.492695e+01	2.425809e+00	5.980317e-02	2.170804e+01	-7.688716e+01	-6.550980e-01	1.497338e-01	
185  518.521	7.489108e+01	2.314539e+00	3.912810e-02	2.142439e+01	-8.479551e+01	-6.245602e-01	1.110307e-01	
734  518.565	7.447853e+01	1.893031e+00	1.790751e-02	2.147348e+01	-8.943451e+01	-5.313872e-01	6.640973e-02	
102  519.952	7.435079e+01	1.345987e+00	3.803823e-03	2.336161e+01	-7.781173e+01	-4.144372e-01	3.122933e-02	
81  518.757	7.502812e+01	1.535617e+00	4.004351e-02	2.495647e+01	-8.498470e+01	-5.960471e-01	9.841452e-02	
19  517.257	7.548666e+01	2.403435e+00	3.314420e-02	3.216495e+01	-7.935448e+01	-5.565548e-01	1.003443e-01	
448  516.633	7.553909e+01	3.458246e+00	3.709037e-02	3.008261e+01	-7.968842e+01	-6.035732e-01	1.256062e-01	
66  516.83	7.593893e+01	3.536463e+00	1.072165e-01	1.856013e+01	-1.016037e+02	-9.411633e-01	2.472481e-01	
10  516.069	7.619793e+01	3.692969e+00	1.103571e-01	4.090522e+01	-9.286826e+01	-8.031859e-01	2.536749e-01	
30  516.398	7.724598e+01	3.870060e+00	6.574096e-02	4.888271e+01	-9.905273e+01	-7.678641e-01	1.750337e-01	
326  517.537	7.700754e+01	3.726259e+00	1.009633e-01	1.483836e+01	-1.054196e+02	-9.832254e-01	2.330897e-01	
4  518.984	7.610293e+01	3.023080e+00	1.199224e-01	2.115008e+01	-1.242967e+02	-9.635707e-01	2.592578e-01	
# After 36 accepted steps: update proposal with max(R-1) = 2.664627 and jumping factor = 2.400000 
198  516.579	7.569408e+01	2.386052e+00	8.953935e-02	2.705169e+01	-1.286271e+02	-8.049588e-01	1.979196e-01	
30  516.691	7.512954e+01	2.431573e+00	8.209755e-02	2.697629e+01	-1.251527e+02	-7.352358e-01	1.885273e-01	
# After 38 accepted steps: rescaled jumping factor from 2.091465 to 1.384415, due to updated covariance matrix 
# After 38 accepted steps: update proposal with max(R-1) = 1.929490 and jumping factor = 1.384415 
