10  1e+30	7.388724e+01	2.228722e+00	8.999731e-05	9.000081e-10	1.000010e+04	1.000000e+09	1.166579e+00	1.000000e+00	
1  11.092	7.414653e+01	2.210539e+00	9.004558e-05	9.000088e-10	1.000036e+04	1.000000e+09	2.412454e+00	3.039790e-01	
9  8.29686	7.374519e+01	2.214946e+00	9.027636e-05	9.000206e-10	1.000204e+04	1.000000e+09	1.889453e+00	3.044989e-01	
1  7.93388	7.449382e+01	2.215647e+00	9.025906e-05	9.000200e-10	1.000138e+04	1.000000e+09	1.915750e+00	3.036970e-01	
7  7.42672	7.537509e+01	2.223904e+00	9.038576e-05	9.000220e-10	1.000126e+04	1.000000e+09	1.860371e+00	3.029142e-01	
1  7.40501	7.651444e+01	2.217706e+00	9.031318e-05	9.000247e-10	1.000054e+04	1.000000e+09	1.940851e+00	3.016513e-01	
2  7.57741	7.552583e+01	2.227134e+00	9.035749e-05	9.000194e-10	1.000193e+04	1.000000e+09	1.945023e+00	3.028147e-01	
2  8.82845	7.483888e+01	2.193946e+00	9.036511e-05	9.000268e-10	1.000362e+04	1.000000e+09	2.157000e+00	3.029423e-01	
2  9.29946	7.433784e+01	2.153930e+00	9.030076e-05	9.000311e-10	1.000459e+04	1.000000e+09	2.154375e+00	3.027480e-01	
1  11.4925	7.500409e+01	2.148406e+00	9.016772e-05	9.000271e-10	1.000453e+04	1.000000e+09	2.633344e+00	3.019604e-01	
1  7.78686	7.746474e+01	2.168179e+00	9.024158e-05	9.000318e-10	1.000334e+04	1.000000e+09	2.248593e+00	2.999023e-01	
1  8.63588	7.769410e+01	2.189789e+00	9.020999e-05	9.000237e-10	1.000254e+04	1.000000e+09	2.560851e+00	3.000472e-01	
3  7.98849	7.913403e+01	2.167604e+00	9.019805e-05	9.000101e-10	1.000318e+04	1.000000e+09	2.477473e+00	2.983848e-01	
1  10.0395	7.905383e+01	2.177900e+00	9.011462e-05	9.000129e-10	1.000422e+04	1.000000e+09	3.152471e+00	2.986198e-01	
1  7.90662	7.911406e+01	2.164408e+00	9.010581e-05	9.000045e-10	1.000419e+04	1.000000e+09	2.070831e+00	2.983512e-01	
3  7.69974	7.883120e+01	2.148585e+00	9.007214e-05	8.999945e-10	1.000474e+04	1.000000e+09	2.216207e+00	2.983452e-01	
1  7.87619	7.909799e+01	2.139631e+00	8.999420e-05	8.999890e-10	1.000486e+04	1.000000e+09	2.074701e+00	2.979692e-01	
1  8.06291	7.867427e+01	2.126309e+00	9.004710e-05	8.999932e-10	1.000510e+04	1.000000e+09	1.903187e+00	2.981234e-01	
5  8.23097	7.811931e+01	2.154453e+00	9.020712e-05	8.999862e-10	1.000504e+04	1.000000e+09	2.491550e+00	2.990744e-01	
1  8.25105	8.051950e+01	2.182390e+00	9.017303e-05	8.999924e-10	1.000421e+04	1.000000e+09	2.623039e+00	2.974319e-01	
4  8.60169	8.068519e+01	2.228566e+00	9.013061e-05	8.999963e-10	1.000369e+04	1.000000e+09	2.205144e+00	2.980031e-01	
1  8.00671	7.950782e+01	2.225705e+00	9.017914e-05	8.999776e-10	1.000378e+04	1.000000e+09	2.479413e+00	2.989792e-01	
1  8.35651	7.744404e+01	2.225018e+00	9.028757e-05	8.999857e-10	1.000450e+04	1.000000e+09	2.447853e+00	3.008693e-01	
3  7.58312	7.698575e+01	2.227676e+00	9.012888e-05	8.999722e-10	1.000345e+04	1.000000e+09	2.104275e+00	3.013571e-01	
2  7.90434	7.697683e+01	2.208718e+00	9.025436e-05	8.999738e-10	1.000414e+04	1.000000e+09	2.240953e+00	3.010459e-01	
1  7.53956	7.761695e+01	2.216661e+00	9.031230e-05	8.999799e-10	1.000305e+04	1.000000e+09	1.950466e+00	3.005654e-01	
4  7.68968	7.867811e+01	2.188285e+00	9.041124e-05	8.999822e-10	1.000283e+04	1.000000e+09	2.137068e+00	2.991212e-01	
1  8.34094	7.834501e+01	2.202228e+00	9.039229e-05	8.999857e-10	1.000347e+04	1.000000e+09	1.793394e+00	2.996496e-01	
3  7.74428	7.811420e+01	2.214366e+00	9.035113e-05	8.999975e-10	1.000359e+04	1.000000e+09	2.279360e+00	3.000609e-01	
5  8.40716	7.987093e+01	2.217496e+00	9.047992e-05	8.999885e-10	1.000338e+04	1.000000e+09	2.722473e+00	2.985311e-01	
1  7.69066	7.863505e+01	2.228366e+00	9.050547e-05	8.999930e-10	1.000349e+04	1.000000e+09	2.167674e+00	2.998081e-01	
1  8.33306	7.826021e+01	2.217121e+00	9.055818e-05	8.999855e-10	1.000339e+04	1.000000e+09	2.545487e+00	2.999706e-01	
1  7.88993	7.855101e+01	2.204329e+00	9.069137e-05	8.999971e-10	1.000336e+04	1.000000e+09	2.389313e+00	2.994957e-01	
3  8.16069	8.018608e+01	2.195059e+00	9.053426e-05	9.000060e-10	1.000356e+04	1.000000e+09	2.258842e+00	2.979095e-01	
2  8.43914	8.036833e+01	2.219000e+00	9.043034e-05	9.000081e-10	1.000316e+04	1.000000e+09	2.178665e+00	2.981255e-01	
3  9.58595	8.216223e+01	2.178807e+00	9.022725e-05	9.000115e-10	1.000283e+04	1.000000e+09	2.277602e+00	2.960463e-01	
