1  14130.2	2.195225e+00	1.207241e-01	2.265697e+00	9.615219e-01	7.324095e-02	-9.344856e-01	1.676916e-02	-9.616056e-01	6.916772e-01	9.932297e+00	6.802571e+01	7.398532e-01	
2  13035.5	2.179944e+00	1.202978e-01	2.284998e+00	9.648206e-01	7.414125e-02	-9.505587e-01	-1.356526e-02	-9.677509e-01	6.914844e-01	1.003267e+01	6.786630e+01	7.494360e-01	
2  11874.7	2.178086e+00	1.191196e-01	2.405330e+00	9.634021e-01	7.367290e-02	-9.606477e-01	-6.063986e-02	-9.250862e-01	6.824787e-01	9.955460e+00	6.661466e+01	7.636078e-01	
4  11341.1	2.191708e+00	1.194037e-01	2.324975e+00	9.688775e-01	8.561458e-02	-9.771929e-01	-5.500035e-02	-9.181491e-01	6.853973e-01	1.101077e+01	6.702267e+01	7.551543e-01	
5  10638.5	2.200336e+00	1.197214e-01	2.349008e+00	9.677850e-01	6.673736e-02	-9.807082e-01	-3.712640e-02	-9.670988e-01	6.752102e-01	9.222672e+00	6.605742e+01	7.627920e-01	
1  10071.7	2.190010e+00	1.213104e-01	2.322428e+00	9.664012e-01	6.524249e-02	-1.011480e+00	-3.556584e-02	-9.606080e-01	6.691555e-01	9.125107e+00	6.579237e+01	7.700344e-01	
2  8970.05	2.181255e+00	1.221592e-01	2.237192e+00	9.640611e-01	6.130502e-02	-1.058132e+00	-4.276661e-02	-9.468008e-01	6.621845e-01	8.755203e+00	6.528282e+01	7.658773e-01	
1  8710.14	2.156317e+00	1.215890e-01	2.177308e+00	9.585556e-01	3.710988e-02	-1.045155e+00	-7.749382e-04	-9.912977e-01	6.519597e-01	6.163773e+00	6.413339e+01	7.504516e-01	
1  8367.19	2.158727e+00	1.206935e-01	2.152872e+00	9.518416e-01	3.868846e-02	-1.056552e+00	-3.714015e-03	-9.920220e-01	6.552402e-01	6.330124e+00	6.424136e+01	7.428878e-01	
1  8358.24	2.155573e+00	1.194122e-01	2.149693e+00	9.577091e-01	3.899912e-02	-1.045748e+00	-1.297736e-02	-1.004543e+00	6.610242e-01	6.357498e+00	6.448754e+01	7.390209e-01	
2  7889.64	2.158345e+00	1.202299e-01	2.156549e+00	9.535257e-01	4.172424e-02	-1.058040e+00	1.446277e-02	-1.047837e+00	6.521046e-01	6.660721e+00	6.384608e+01	7.450255e-01	
1  7663.42	2.157114e+00	1.216258e-01	2.207877e+00	9.612029e-01	4.377311e-02	-1.119687e+00	2.632693e-02	-1.045894e+00	6.411856e-01	6.891647e+00	6.317307e+01	7.693646e-01	
1  7299.67	2.161269e+00	1.226893e-01	2.250818e+00	9.622288e-01	5.569411e-02	-1.143906e+00	4.702340e-02	-1.076213e+00	6.317574e-01	8.171921e+00	6.259926e+01	7.847292e-01	
2  7256.35	2.158254e+00	1.219141e-01	2.336545e+00	9.611994e-01	7.616773e-02	-1.103132e+00	-1.176469e-02	-1.078656e+00	6.336623e-01	1.018533e+01	6.258641e+01	7.938070e-01	
4  7030.4	2.163797e+00	1.206402e-01	2.333703e+00	9.635700e-01	8.613730e-02	-1.082069e+00	-2.070486e-04	-1.085869e+00	6.409754e-01	1.106131e+01	6.295163e+01	7.854406e-01	
1  6944.37	2.155169e+00	1.192462e-01	2.325945e+00	9.654486e-01	8.123837e-02	-1.103716e+00	-1.652548e-02	-1.075555e+00	6.427683e-01	1.060332e+01	6.278026e+01	7.825635e-01	
1  6670.92	2.148969e+00	1.185736e-01	2.280234e+00	9.660404e-01	7.521366e-02	-1.113289e+00	-4.164187e-02	-1.066719e+00	6.374493e-01	1.003934e+01	6.215526e+01	7.737812e-01	
4  6533.76	2.150069e+00	1.180621e-01	2.273668e+00	9.651986e-01	7.818116e-02	-1.135832e+00	-4.976248e-02	-1.037281e+00	6.449344e-01	1.030466e+01	6.269466e+01	7.729813e-01	
2  6390.15	2.159557e+00	1.164924e-01	2.248315e+00	9.611294e-01	7.751482e-02	-1.141631e+00	-1.261284e-01	-1.008539e+00	6.549565e-01	1.017410e+01	6.326172e+01	7.650268e-01	
1  6297.57	2.164211e+00	1.149959e-01	2.235674e+00	9.625548e-01	8.975334e-02	-1.145517e+00	-9.215264e-02	-9.973749e-01	6.527395e-01	1.122134e+01	6.272751e+01	7.533785e-01	
8  6193.54	2.153796e+00	1.154353e-01	2.272825e+00	9.574387e-01	9.263030e-02	-1.132573e+00	-1.347392e-01	-1.021555e+00	6.425235e-01	1.150351e+01	6.190050e+01	7.614634e-01	
37  6192.48	2.156145e+00	1.143412e-01	2.284195e+00	9.529181e-01	9.671644e-02	-1.145911e+00	-1.671525e-01	-1.049152e+00	6.514088e-01	1.180673e+01	6.243897e+01	7.640035e-01	
8  6168.12	2.156470e+00	1.152074e-01	2.266433e+00	9.559779e-01	9.196759e-02	-1.172258e+00	-1.954940e-01	-1.002971e+00	6.525651e-01	1.142209e+01	6.274253e+01	7.684920e-01	
108  6157.48	2.130277e+00	1.173441e-01	2.318651e+00	9.584487e-01	1.033823e-01	-1.240919e+00	-1.800077e-01	-9.691503e-01	6.428041e-01	1.254654e+01	6.230197e+01	7.945793e-01	
