2  16924.2	2.209004e+00	1.190567e-01	2.202076e+00	9.613819e-01	8.793440e-02	-9.033428e-01	2.768280e-02	-9.131818e-01	6.909086e-01	1.121573e+01	6.757592e+01	7.089768e-01	
1  15141.2	2.209305e+00	1.180847e-01	2.179262e+00	9.579772e-01	7.256862e-02	-8.819674e-01	-6.930242e-03	-9.496375e-01	6.906312e-01	9.786301e+00	6.731337e+01	7.033792e-01	
3  15011.8	2.207465e+00	1.195332e-01	2.219996e+00	9.521937e-01	6.203532e-02	-9.131319e-01	1.191316e-02	-9.401804e-01	6.963280e-01	8.819778e+00	6.828751e+01	7.183981e-01	
3  13298.6	2.215639e+00	1.203387e-01	2.233316e+00	9.569054e-01	5.102973e-02	-9.138222e-01	2.819025e-02	-9.726208e-01	6.852325e-01	7.674973e+00	6.728295e+01	7.265121e-01	
1  10565	2.224182e+00	1.165058e-01	2.271258e+00	9.537004e-01	5.391862e-02	-9.189367e-01	-3.189880e-02	-1.011854e+00	6.806132e-01	7.845535e+00	6.591045e+01	7.239383e-01	
3  8751.25	2.214623e+00	1.143711e-01	2.310197e+00	9.548871e-01	7.202197e-02	-9.499243e-01	-2.909570e-02	-1.026334e+00	6.752032e-01	9.551163e+00	6.483179e+01	7.273463e-01	
3  7829.09	2.209768e+00	1.146408e-01	2.261168e+00	9.545370e-01	7.988467e-02	-9.940258e-01	-2.938591e-02	-1.025094e+00	6.700852e-01	1.026395e+01	6.437902e+01	7.280288e-01	
5  7120.46	2.207466e+00	1.129398e-01	2.257896e+00	9.554582e-01	7.027292e-02	-1.030432e+00	-3.911512e-02	-1.029907e+00	6.686774e-01	9.334976e+00	6.383585e+01	7.268271e-01	
2  6822.58	2.236015e+00	1.135560e-01	2.262187e+00	9.569468e-01	8.124081e-02	-1.056158e+00	-1.615634e-02	-1.115554e+00	6.746091e-01	1.024149e+01	6.462980e+01	7.387676e-01	
2  6491.58	2.220617e+00	1.121601e-01	2.258630e+00	9.543751e-01	8.366243e-02	-1.061537e+00	-4.072396e-03	-1.112113e+00	6.677573e-01	1.045627e+01	6.359418e+01	7.308048e-01	
5  6392.48	2.219053e+00	1.122060e-01	2.211682e+00	9.535113e-01	7.015532e-02	-1.066756e+00	-4.207338e-02	-1.118608e+00	6.626254e-01	9.236008e+00	6.311576e+01	7.261458e-01	
13  6343.52	2.220632e+00	1.121028e-01	2.265687e+00	9.476725e-01	8.603003e-02	-1.053985e+00	-7.495594e-02	-1.112866e+00	6.603909e-01	1.064438e+01	6.288734e+01	7.323723e-01	
1  6315.94	2.214515e+00	1.112047e-01	2.254581e+00	9.411990e-01	8.718828e-02	-1.098707e+00	-5.734402e-02	-1.112658e+00	6.645637e-01	1.073282e+01	6.305089e+01	7.309874e-01	
16  6315.02	2.207756e+00	1.105868e-01	2.215159e+00	9.450638e-01	8.031099e-02	-1.099166e+00	1.195731e-02	-1.099558e+00	6.628284e-01	1.014883e+01	6.272660e+01	7.179266e-01	
36  6284.01	2.215871e+00	1.101976e-01	2.205126e+00	9.441142e-01	8.070152e-02	-1.133071e+00	1.505549e-02	-1.098919e+00	6.662772e-01	1.014182e+01	6.297664e+01	7.188183e-01	
