2  1e+30	7.431939e+01	2.240672e+00	8.989464e-05	9.000190e-10	1.000115e+04	1.000000e+09	1.474201e+00	1.000000e+00	
1  3043.72	7.531697e+01	2.234010e+00	8.966128e-05	9.000109e-10	1.000138e+04	1.000000e+09	2.338010e+00	3.031528e-01	
1  2268.14	7.510861e+01	2.239885e+00	8.969090e-05	9.000049e-10	1.000392e+04	1.000000e+09	1.896658e+00	3.034757e-01	
12  1832.03	7.562279e+01	2.231643e+00	8.960622e-05	9.000033e-10	1.000335e+04	1.000000e+09	1.761762e+00	3.027935e-01	
38  1816.99	7.556435e+01	2.203471e+00	8.954105e-05	9.000121e-10	1.000243e+04	1.000000e+09	1.740051e+00	3.023605e-01	
7  1718.27	7.648432e+01	2.211127e+00	8.972596e-05	9.000109e-10	1.000312e+04	1.000000e+09	1.860292e+00	3.015687e-01	
8  1593.11	7.780327e+01	2.154954e+00	8.969026e-05	9.000120e-10	1.000340e+04	1.000000e+09	2.037313e+00	2.993700e-01	
16  1505.97	7.669780e+01	2.190396e+00	8.971509e-05	9.000156e-10	1.000347e+04	1.000000e+09	1.765420e+00	3.010061e-01	
10  1475.48	7.669598e+01	2.209502e+00	8.968863e-05	9.000195e-10	1.000302e+04	1.000000e+09	1.746388e+00	3.013327e-01	
1  1304.43	7.885189e+01	2.208015e+00	8.970069e-05	9.000331e-10	1.000356e+04	1.000000e+09	2.036305e+00	2.992829e-01	
10  1054.7	7.868333e+01	2.216719e+00	8.963220e-05	9.000456e-10	1.000354e+04	1.000000e+09	1.794057e+00	2.995758e-01	
7  1034.36	7.887867e+01	2.203941e+00	8.951048e-05	9.000442e-10	1.000397e+04	1.000000e+09	1.810206e+00	2.991933e-01	
24  991.397	7.887866e+01	2.227685e+00	8.944866e-05	9.000565e-10	1.000420e+04	1.000000e+09	1.771981e+00	2.995749e-01	
12  918.822	7.948016e+01	2.216497e+00	8.946363e-05	9.000355e-10	1.000423e+04	1.000000e+09	1.806689e+00	2.988579e-01	
10  778.873	8.038908e+01	2.206899e+00	8.952719e-05	9.000356e-10	1.000524e+04	1.000000e+09	1.803593e+00	2.979205e-01	
4  759.149	8.054607e+01	2.186069e+00	8.955304e-05	9.000353e-10	1.000565e+04	1.000000e+09	1.802940e+00	2.974664e-01	
4  690.634	8.142193e+01	2.207168e+00	8.949103e-05	9.000624e-10	1.000534e+04	1.000000e+09	1.848991e+00	2.970636e-01	
3  638.624	8.216763e+01	2.230886e+00	8.960179e-05	9.000700e-10	1.000450e+04	1.000000e+09	1.874208e+00	2.968134e-01	
5  597.592	8.219465e+01	2.211143e+00	8.950445e-05	9.000827e-10	1.000510e+04	1.000000e+09	1.781831e+00	2.964994e-01	
63  569.044	8.385209e+01	2.217065e+00	8.952015e-05	9.000844e-10	1.000413e+04	1.000000e+09	1.882567e+00	2.953026e-01	
15  558.887	8.393280e+01	2.202036e+00	8.951289e-05	9.000762e-10	1.000525e+04	1.000000e+09	1.753185e+00	2.950286e-01	
163  557.628	8.384043e+01	2.200174e+00	8.944826e-05	9.000660e-10	1.000339e+04	1.000000e+09	1.756516e+00	2.950711e-01	
223  557.384	8.345061e+01	2.225148e+00	8.944044e-05	9.000689e-10	1.000290e+04	1.000000e+09	1.773421e+00	2.957228e-01	
40  557.571	8.363303e+01	2.211850e+00	8.945363e-05	9.000806e-10	1.000267e+04	1.000000e+09	1.778912e+00	2.953934e-01	
70  556.925	8.319280e+01	2.169441e+00	8.940851e-05	9.000760e-10	1.000299e+04	1.000000e+09	1.750053e+00	2.951162e-01	
175  557.732	8.320085e+01	2.139182e+00	8.922296e-05	9.000590e-10	1.000217e+04	1.000000e+09	1.753809e+00	2.946731e-01	
56  559.525	8.317713e+01	2.156802e+00	8.912411e-05	9.000470e-10	1.000219e+04	1.000000e+09	1.764206e+00	2.949454e-01	
42  555.475	8.341447e+01	2.175078e+00	8.918927e-05	9.000434e-10	1.000237e+04	1.000000e+09	1.751191e+00	2.950309e-01	
172  554.844	8.332845e+01	2.173327e+00	8.923701e-05	9.000426e-10	1.000405e+04	1.000000e+09	1.742396e+00	2.950702e-01	
37  555.19	8.331695e+01	2.183683e+00	8.926189e-05	9.000439e-10	1.000298e+04	1.000000e+09	1.745699e+00	2.952281e-01	
79  556.353	8.353925e+01	2.192682e+00	8.939933e-05	9.000316e-10	1.000430e+04	1.000000e+09	1.763692e+00	2.951898e-01	
706  555.408	8.365641e+01	2.193154e+00	8.938451e-05	9.000230e-10	1.000399e+04	1.000000e+09	1.744098e+00	2.951086e-01	
12  557.072	8.337373e+01	2.178805e+00	8.961041e-05	9.000197e-10	1.000385e+04	1.000000e+09	1.763527e+00	2.951151e-01	
