1  45765.6	1.124408e+00	1.697221e-01	2.152378e+00	9.720880e-01	7.697728e-02	-1.041223e+00	-1.720787e+00	5.959767e-01	1.727597e+01	6.692610e+01	1.124236e+00	
1  36749.3	1.233147e+00	1.627448e-01	2.132606e+00	9.719602e-01	7.830428e-02	-9.956609e-01	-1.832585e+00	6.021825e-01	1.621469e+01	6.633943e+01	1.083136e+00	
40  6332.04	2.186594e+00	1.049734e-01	2.138146e+00	9.619230e-01	7.091715e-02	-8.182766e-01	-6.474976e-01	7.093926e-01	9.226883e+00	6.606535e+01	6.947530e-01	
127  6098.03	2.264831e+00	1.141454e-01	2.241387e+00	9.687139e-01	8.227061e-02	-7.933710e-01	-9.404449e-01	6.853537e-01	1.017130e+01	6.593587e+01	7.743752e-01	
50  6096.04	2.196348e+00	1.230164e-01	2.289492e+00	9.641615e-01	9.621601e-02	-6.378695e-01	-1.799184e+00	6.624835e-01	1.177164e+01	6.553999e+01	8.510527e-01	
58  6066.24	2.354054e+00	1.112737e-01	2.285382e+00	9.651711e-01	1.023772e-01	-4.420164e-01	-1.596627e+00	6.759885e-01	1.146841e+01	6.450416e+01	7.518481e-01	
1017  6046.3	2.310433e+00	1.211718e-01	2.408256e+00	9.674151e-01	1.217210e-01	-2.965387e-01	-2.603800e+00	6.605448e-01	1.338602e+01	6.519376e+01	8.495228e-01	
852  6033.04	2.338543e+00	1.194548e-01	2.457552e+00	9.646090e-01	1.317050e-01	-2.535706e-01	-2.739236e+00	6.613688e-01	1.398123e+01	6.494740e+01	8.471022e-01	
1303  6034.54	2.337181e+00	1.143668e-01	2.537100e+00	9.711885e-01	1.532470e-01	-4.768916e-01	-1.811189e+00	6.855746e-01	1.538644e+01	6.618644e+01	8.308547e-01	
780  6036.82	2.348309e+00	1.140075e-01	2.561123e+00	9.722149e-01	1.557588e-01	-4.288709e-01	-1.774163e+00	6.764037e-01	1.550717e+01	6.518305e+01	8.213278e-01	
669  6028.29	2.245843e+00	1.216296e-01	2.549924e+00	9.728093e-01	1.502568e-01	-3.799233e-01	-2.758779e+00	6.626110e-01	1.580899e+01	6.535044e+01	8.973976e-01	
677  6023.86	2.160141e+00	1.180496e-01	2.460268e+00	9.645646e-01	1.345191e-01	-6.044619e-01	-1.963997e+00	6.802603e-01	1.488388e+01	6.608817e+01	8.674323e-01	
4434  6022.09	2.268006e+00	1.170347e-01	2.448748e+00	9.643953e-01	1.337774e-01	-6.460059e-01	-1.492743e+00	6.748667e-01	1.435464e+01	6.555268e+01	8.348478e-01	
1177  6021.64	2.307069e+00	1.148086e-01	2.517864e+00	9.736442e-01	1.474702e-01	-6.669577e-01	-1.368255e+00	6.812311e-01	1.512674e+01	6.576753e+01	8.327162e-01	
2913  6013.66	2.229586e+00	1.137149e-01	2.361191e+00	9.767649e-01	1.222509e-01	-6.362997e-01	-1.541044e+00	6.879692e-01	1.351376e+01	6.602188e+01	8.135240e-01	
6116  6013.09	2.207847e+00	1.159239e-01	2.377837e+00	9.784760e-01	1.219402e-01	-5.381363e-01	-1.946161e+00	6.789578e-01	1.363309e+01	6.556352e+01	8.341447e-01	
1.832e+04  6011.12	2.258944e+00	1.145362e-01	2.352334e+00	9.712284e-01	1.165468e-01	-4.722610e-01	-1.947553e+00	6.819461e-01	1.297751e+01	6.566121e+01	8.103497e-01	
7300  6001.35	2.282015e+00	1.184062e-01	2.340552e+00	9.693574e-01	1.115440e-01	-7.044673e-01	-1.629417e+00	6.830533e-01	1.261533e+01	6.675208e+01	8.403185e-01	
