8  7034.37	2.523802e+00	1.222260e-01	2.226706e+00	9.626077e-01	6.230675e-02	-6.706845e-01	-1.934504e+00	6.705804e-01	7.858170e+00	6.690651e+01	8.270836e-01	
22  6550.44	2.496167e+00	1.227685e-01	2.204983e+00	9.589260e-01	8.716890e-02	-7.816321e-01	-1.206291e+00	6.649077e-01	1.012216e+01	6.639759e+01	8.050152e-01	
31  6190.52	2.261313e+00	1.306230e-01	2.219794e+00	9.653603e-01	8.314897e-02	-8.226608e-01	-2.456906e+00	6.559480e-01	1.056155e+01	6.673730e+01	9.075777e-01	
5  6108.02	2.200615e+00	1.241767e-01	2.262023e+00	9.612549e-01	7.718323e-02	-8.674010e-01	-1.222800e+00	6.631112e-01	1.009128e+01	6.587262e+01	8.515997e-01	
924  6030.17	2.261342e+00	1.268276e-01	2.283182e+00	9.630375e-01	8.918026e-02	-8.867251e-01	-1.448513e+00	6.631843e-01	1.103745e+01	6.660990e+01	8.783935e-01	
852  6024.35	2.208199e+00	1.201083e-01	2.289478e+00	9.635524e-01	9.405766e-02	-8.810820e-01	-1.187350e+00	6.699248e-01	1.147684e+01	6.563395e+01	8.384704e-01	
6852  6022.88	2.278290e+00	1.209148e-01	2.195071e+00	9.618403e-01	7.378673e-02	-7.459477e-01	-1.470620e+00	6.616869e-01	9.475357e+00	6.517267e+01	8.154659e-01	
9.957e+04  6001.27	2.237842e+00	1.221141e-01	2.199647e+00	9.567182e-01	7.292742e-02	-8.570940e-01	-1.344014e+00	6.707415e-01	9.533615e+00	6.624516e+01	8.329706e-01	
1.473e+04  6004.26	2.243411e+00	1.223546e-01	2.215533e+00	9.539800e-01	7.688652e-02	-9.494612e-01	-1.262588e+00	6.778322e-01	9.887726e+00	6.703879e+01	8.451075e-01	
283  6003.17	2.262518e+00	1.209673e-01	2.324749e+00	9.597622e-01	1.041337e-01	-1.010606e+00	-1.123871e+00	6.912671e-01	1.216330e+01	6.819843e+01	8.642197e-01	
3195  5997.9	2.178068e+00	1.217317e-01	2.183525e+00	9.643167e-01	7.015909e-02	-7.905819e-01	-1.801578e+00	6.842949e-01	9.417801e+00	6.742234e+01	8.496006e-01	
3.284e+04  5995.97	2.223336e+00	1.187861e-01	2.192613e+00	9.697290e-01	7.454443e-02	-7.212053e-01	-1.726700e+00	6.893889e-01	9.646622e+00	6.738000e+01	8.268763e-01	
6.113e+04  5991.42	2.201383e+00	1.201374e-01	2.241468e+00	9.699403e-01	8.677744e-02	-7.662206e-01	-1.840686e+00	6.913354e-01	1.084512e+01	6.786281e+01	8.543121e-01	
5408  5991.37	2.239924e+00	1.210058e-01	2.243051e+00	9.658206e-01	8.408900e-02	-7.705303e-01	-1.789674e+00	6.875257e-01	1.050821e+01	6.774467e+01	8.526610e-01	
3.352e+04  5990.67	2.230490e+00	1.186269e-01	2.226649e+00	9.748259e-01	8.548117e-02	-8.338225e-01	-1.406107e+00	6.893961e-01	1.061490e+01	6.735985e+01	8.325613e-01	
