40  2774.02	6.652575e+01	4.069035e+01	5.178424e-01	5.891321e+05	3.000430e+05	
4  2700.43	6.704952e+01	4.833656e+01	2.381918e-01	1.180070e+06	1.011974e+06	
5  2693.57	6.709914e+01	4.673689e+01	7.046010e-01	2.089887e+06	1.167094e+06	
1  2678.23	6.721060e+01	2.833780e+01	6.976188e-01	2.525114e+06	1.377103e+06	
25  2512.54	6.846075e+01	3.947464e+01	2.544137e-01	1.448783e+06	1.680955e+05	
4  2484.1	6.868448e+01	5.148131e+01	2.103582e-01	2.299105e+06	7.133386e+05	
5  2476.24	6.874683e+01	6.885649e+01	2.489081e-01	2.693013e+06	8.338957e+05	
6  2464.44	6.884083e+01	8.613933e+01	6.542491e-01	2.646600e+06	1.358116e+06	
17  2317.29	7.005779e+01	8.221194e+01	1.862460e-01	1.941290e+06	9.484876e+05	
11  2320.19	7.003290e+01	5.395909e+01	5.764822e-01	1.494384e+06	1.344132e+05	
4  2301.79	7.019099e+01	5.530090e+01	6.104426e-01	1.270167e+06	4.694567e+04	
7  2200.64	7.108714e+01	5.456376e+01	6.908201e-01	2.243793e+06	5.717631e+05	
6  2086.2	7.216166e+01	6.248527e+01	2.593153e-01	3.094262e+06	1.203473e+06	
16  2053.79	7.247890e+01	5.252354e+01	1.496429e-01	2.544240e+06	7.971653e+05	
86  2020.44	7.281176e+01	7.014874e+01	1.547609e-01	1.828414e+06	2.832380e+05	
1  1989.12	7.313063e+01	6.295471e+01	1.178199e-01	1.740887e+06	5.769132e+05	
10  1947.33	7.356593e+01	5.698710e+01	1.385607e-01	2.186643e+06	7.800470e+05	
51  1852.32	7.460160e+01	6.319037e+01	1.337315e-02	1.754150e+06	3.778930e+05	
62  1808.84	7.509891e+01	5.981081e+01	5.312776e-02	1.227497e+06	1.780328e+05	
32  1723.63	7.612186e+01	4.502074e+01	9.135510e-02	1.730490e+06	1.735837e+05	
7  1699.74	7.642129e+01	7.629170e+01	5.168692e-01	1.511111e+06	1.470295e+05	
2  1653.03	7.702436e+01	9.261924e+01	2.909376e-01	2.489840e+06	1.141637e+06	
1  1641.72	7.717408e+01	1.185312e+02	3.382171e-01	2.464705e+06	1.099696e+06	
3  1606.37	7.765198e+01	8.370517e+01	2.430183e-01	3.074873e+06	1.825779e+06	
5  1603.45	7.769221e+01	7.849206e+01	6.640161e-01	4.519913e+06	3.370795e+06	
10  1594.37	7.781787e+01	7.681604e+01	6.220621e-01	3.898245e+06	3.147577e+06	
7  1549.29	7.845834e+01	1.203969e+02	4.409421e-01	3.645684e+06	2.916932e+06	
4  1545.8	7.850901e+01	1.342686e+02	6.244002e-01	2.776650e+06	2.471079e+06	
19  1483.93	7.944082e+01	1.102385e+02	3.082474e-02	3.142933e+06	2.536176e+06	
9  1479.96	7.950286e+01	1.065873e+02	5.292382e-02	3.614606e+06	3.258443e+06	
1  1431.9	8.027568e+01	1.156832e+02	2.531344e-01	3.321303e+06	2.905410e+06	
13  1426.75	8.036131e+01	1.314623e+02	2.436807e-01	3.609053e+06	2.951020e+06	
5  1424.04	8.040645e+01	1.462412e+02	7.107036e-01	3.281132e+06	2.482371e+06	
10  1364.12	8.144728e+01	1.389078e+02	1.785171e-01	3.773929e+06	2.632084e+06	
1  1335.1	8.198298e+01	1.574586e+02	2.865816e-01	3.424432e+06	1.928802e+06	
10  1322.05	8.223158e+01	1.479129e+02	1.513084e-01	3.530374e+06	2.068573e+06	
1  1313.63	8.239451e+01	1.548343e+02	5.949426e-01	3.241854e+06	1.828447e+06	
2  1277.93	8.311053e+01	1.499212e+02	9.405282e-01	3.252604e+06	1.803627e+06	
3  1256.64	8.355865e+01	1.353783e+02	4.550354e-01	3.455565e+06	2.072600e+06	
7  1226.32	8.422782e+01	1.587376e+02	6.347252e-01	4.753501e+06	3.096854e+06	
10  1209.26	8.462243e+01	1.521792e+02	4.978811e-01	3.821472e+06	2.113240e+06	
