2  1e+30	6.679569e+01	1.570859e+01	3.039535e-01	1.736118e+05	1.048135e+05	
2  2856.27	6.595787e+01	4.020474e+01	1.074313e+00	6.020443e+05	5.363925e+04	
16  2727.8	6.685292e+01	4.111193e+01	4.987516e-01	6.529816e+05	1.300537e+05	
3  2661.32	6.733423e+01	6.074739e+01	1.050440e+00	6.342672e+05	2.278755e+05	
3  2629.59	6.756854e+01	7.497108e+01	6.421388e-01	5.337053e+05	6.478254e+04	
9  2507.45	6.850054e+01	9.877084e+01	2.259180e-01	1.206405e+06	3.659572e+05	
8  2401.67	6.934963e+01	1.147740e+02	2.044476e-01	1.546612e+06	5.183754e+05	
6  2357.37	6.971776e+01	1.058934e+02	7.689789e-01	1.838558e+06	3.878136e+05	
1  2321.23	7.002405e+01	1.057521e+02	5.644508e-01	1.912814e+06	8.485046e+05	
1  2231.41	7.080953e+01	9.094939e+01	7.002481e-01	1.599873e+06	1.648747e+05	
1  2183.18	7.124677e+01	9.168249e+01	5.990969e-02	3.105841e+06	1.470345e+06	
8  2109.25	7.193959e+01	7.935071e+01	7.065990e-02	4.092358e+06	2.295559e+06	
2  2072.73	7.229278e+01	1.055158e+02	2.918015e-01	4.365580e+06	2.421990e+06	
4  2069.69	7.232247e+01	1.040489e+02	2.063668e-01	5.972074e+06	3.176820e+06	
5  2026.14	7.275438e+01	1.027470e+02	2.375294e-02	5.888289e+06	3.117584e+06	
1  1966.75	7.336218e+01	1.016024e+02	1.005291e-01	6.224024e+06	3.383813e+06	
4  1954.25	7.349309e+01	1.119399e+02	2.983887e-01	5.993125e+06	2.804629e+06	
1  1864.35	7.446669e+01	1.072611e+02	2.156378e-01	6.296504e+06	3.156722e+06	
14  1833.76	7.481191e+01	1.139938e+02	2.586721e-01	5.271145e+06	2.004655e+06	
2  1824.25	7.492087e+01	1.355079e+02	6.227114e-01	5.808467e+06	1.845516e+06	
9  1728.82	7.605765e+01	1.720329e+02	2.872912e-01	6.100649e+06	1.741317e+06	
6  1697.5	7.644976e+01	1.604454e+02	1.524687e-01	7.085576e+06	2.822431e+06	
6  1671.95	7.677720e+01	1.866025e+02	5.056341e-01	7.048397e+06	2.503050e+06	
3  1620.45	7.745978e+01	1.976684e+02	1.933260e-01	7.266885e+06	2.261327e+06	
3  1611.74	7.757848e+01	1.829747e+02	4.616136e-01	7.162997e+06	2.257189e+06	
9  1553.9	7.839149e+01	1.696395e+02	3.239380e-02	7.093201e+06	2.497811e+06	
2  1548.7	7.846683e+01	1.381415e+02	1.793171e-01	7.361238e+06	2.901890e+06	
5  1547.78	7.848028e+01	1.410085e+02	1.483980e-01	7.546810e+06	3.017711e+06	
11  1530.82	7.872906e+01	1.436684e+02	1.220306e-01	7.538249e+06	3.078156e+06	
2  1499.59	7.919909e+01	1.276120e+02	1.535261e-01	7.463258e+06	3.220272e+06	
18  1482.44	7.946413e+01	1.200996e+02	4.314491e-01	7.924659e+06	3.060393e+06	
2  1450.93	7.996449e+01	1.198120e+02	7.859346e-01	8.571914e+06	3.609168e+06	
5  1390.79	8.097388e+01	1.234484e+02	6.802153e-01	8.329719e+06	3.329971e+06	
1  1375.76	8.123861e+01	1.182556e+02	1.231780e+00	7.846054e+06	3.135250e+06	
2  1330.27	8.207441e+01	1.270757e+02	1.171012e+00	8.652762e+06	3.761938e+06	
1  1297.22	8.271837e+01	1.309844e+02	7.102080e-01	8.222464e+06	3.423007e+06	
4  1244.87	8.381393e+01	1.424544e+02	1.956070e-01	8.474429e+06	3.749641e+06	
9  1230.84	8.412554e+01	1.617873e+02	5.481241e-01	7.980537e+06	3.215021e+06	
7  1216.53	8.445250e+01	1.694044e+02	4.394824e-01	6.034453e+06	7.275665e+05	
7  1203.94	8.474825e+01	1.456580e+02	7.180357e-02	7.571027e+06	2.260417e+06	
3  1200.68	8.482616e+01	1.806914e+02	1.169213e-01	6.972514e+06	1.138895e+06	
48  1195.14	8.495970e+01	1.720911e+02	3.793724e-01	6.160526e+06	1.885477e+05	
