2  967.384	6.800573e+01	2.210112e+00	1.169046e-01	-2.669120e-01	-7.114403e-01	-2.206827e-02	3.005673e-01	
2  924.396	6.783110e+01	2.201014e+00	1.200468e-01	8.082697e-01	-6.036193e-01	1.160211e-01	3.087483e-01	
3  864.401	6.779539e+01	2.204841e+00	1.174008e-01	7.067157e-01	-5.191777e-01	-1.368588e-02	3.034002e-01	
2  835.576	6.850812e+01	2.175631e+00	1.137330e-01	2.850313e-01	-5.060900e-01	-1.471559e-02	2.886829e-01	
7  828.54	6.872795e+01	2.237300e+00	1.152648e-01	1.898723e-01	-6.465286e-01	-7.579161e-02	2.913874e-01	
2  768.773	6.943862e+01	2.241244e+00	1.152157e-01	2.583886e-01	-4.195807e-01	-1.077978e-01	2.854337e-01	
3  748.253	6.978803e+01	2.227658e+00	1.116969e-01	3.050103e-01	-5.027655e-01	-1.407936e-01	2.750787e-01	
2  727.097	7.067041e+01	2.261586e+00	1.111807e-01	6.769216e-01	-5.515695e-01	-1.385764e-01	2.678980e-01	
3  714.052	7.062342e+01	2.253426e+00	1.060571e-01	6.043626e-01	-5.139300e-01	-1.479600e-01	2.578187e-01	
5  704.638	7.081327e+01	2.240054e+00	1.046896e-01	1.276003e+00	-1.339587e-01	-4.923367e-02	2.534442e-01	
3  687.316	7.157616e+01	2.258895e+00	1.003156e-01	8.972935e-03	3.726072e-02	2.574054e-02	2.399004e-01	
2  672.327	7.197816e+01	2.285541e+00	1.047927e-01	1.449872e-02	3.338550e-03	-2.891471e-02	2.463843e-01	
1  667.862	7.191279e+01	2.305518e+00	1.090653e-01	2.401419e-01	-1.228469e-01	-1.112510e-01	2.554804e-01	
4  630.74	7.246951e+01	2.310043e+00	1.086861e-01	4.497378e-01	-2.011250e-01	-2.297523e-01	2.509346e-01	
8  602.602	7.311789e+01	2.313580e+00	1.096432e-01	2.167977e-01	-3.415561e-01	-4.125027e-01	2.483602e-01	
1  596.145	7.332263e+01	2.282036e+00	1.039137e-01	1.140416e+00	-1.963899e-01	-3.012598e-01	2.357313e-01	
18  591.407	7.362363e+01	2.328677e+00	1.043910e-01	1.669698e+00	-4.078052e-02	-3.247267e-01	2.355488e-01	
9  589.84	7.434532e+01	2.343453e+00	1.056634e-01	2.077418e+00	1.182998e-01	-4.062472e-01	2.335673e-01	
2  573.02	7.462170e+01	2.340282e+00	1.035115e-01	1.998195e+00	2.459418e-01	-3.265238e-01	2.279188e-01	
13  560.781	7.527600e+01	2.302383e+00	1.036927e-01	2.226877e+00	-3.171170e-01	-4.256934e-01	2.236249e-01	
25  537.834	7.586900e+01	2.303648e+00	1.077387e-01	2.311809e+00	-5.140134e-02	-4.777163e-01	2.271939e-01	
2  525.688	7.672576e+01	2.307572e+00	1.071977e-01	2.713174e+00	-2.713235e-01	-6.037592e-01	2.212960e-01	
3  526.119	7.671253e+01	2.351020e+00	1.025997e-01	3.374117e+00	-6.017901e-01	-7.104362e-01	2.142972e-01	
27  519.239	7.714884e+01	2.326187e+00	1.025908e-01	3.587024e+00	-4.402630e-01	-6.812905e-01	2.114480e-01	
20  520.28	7.699993e+01	2.305220e+00	1.027951e-01	3.396409e+00	-4.784983e-01	-6.777888e-01	2.122576e-01	
25  520.184	7.698851e+01	2.319337e+00	1.039270e-01	3.056544e+00	-6.902092e-01	-7.063160e-01	2.144685e-01	
2  518.418	7.721438e+01	2.289352e+00	1.045014e-01	2.658439e+00	-1.064630e+00	-7.690117e-01	2.136760e-01	
9  518.018	7.832873e+01	2.299541e+00	1.052125e-01	2.207506e+00	-7.429043e-01	-8.597246e-01	2.089645e-01	
17  516.599	7.874133e+01	2.289835e+00	1.044989e-01	2.222428e+00	-1.142006e+00	-8.989997e-01	2.054729e-01	
6  516.489	7.879082e+01	2.262068e+00	1.053131e-01	1.944300e+00	-9.886480e-01	-8.965587e-01	2.060791e-01	
7  517.648	7.932245e+01	2.255698e+00	1.054890e-01	1.859707e+00	-1.163637e+00	-9.338726e-01	2.035044e-01	
2  515.07	7.872177e+01	2.236269e+00	1.029319e-01	1.558327e+00	-1.088701e+00	-8.616067e-01	2.021821e-01	
19  515.379	7.863648e+01	2.250358e+00	1.018579e-01	1.652505e+00	-7.850089e-01	-8.608390e-01	2.011118e-01	
41  514.691	7.872025e+01	2.263707e+00	1.001941e-01	2.264959e+00	-5.006140e-01	-8.118411e-01	1.982146e-01	
6  515.712	7.889621e+01	2.277549e+00	1.018526e-01	2.744841e+00	-4.039057e-01	-8.062844e-01	2.002183e-01	
1  514.91	7.878825e+01	2.269672e+00	1.033550e-01	2.722772e+00	-4.469464e-01	-8.402770e-01	2.030606e-01	
