1.410000000000000142e+00,4.488311283111572436e+01,1.143968202938295375e+00
1.460000000000000187e+00,4.497395584487914988e+01,1.167426289457525357e+00
1.510000000000000009e+00,4.505922007751464520e+01,1.189969547141702444e+00
1.560000000000000053e+00,4.513944835662842081e+01,1.211755015001484637e+00
1.610000000000000098e+00,4.521512869644165278e+01,1.232918911093991543e+00
1.660000000000000142e+00,4.528670124435424782e+01,1.253579971758292944e+00
1.710000000000000187e+00,4.535456128311157187e+01,1.273841063500546156e+00
1.760000000000000009e+00,4.541906381607055465e+01,1.293791995822530350e+00
1.810000000000000053e+00,4.548052836227417117e+01,1.313510984106421642e+00
1.860000000000000098e+00,4.553924225997924680e+01,1.333065795341223270e+00
1.910000000000000142e+00,4.559546332168579141e+01,1.352515105439799470e+00
1.960000000000000187e+00,4.564942334365844800e+01,1.371909016647337998e+00
2.009999999999999787e+00,4.570133177947997893e+01,1.391290591163717894e+00
2.060000000000000053e+00,4.575137712860107086e+01,1.410696192981485186e+00
2.109999999999999876e+00,4.579972890853881751e+01,1.430155763397651381e+00
2.159999999999999698e+00,4.584654067611694472e+01,1.449694013470596232e+00
2.209999999999999964e+00,4.589195062255859625e+01,1.469330656818463199e+00
2.259999999999999787e+00,4.593608356857299668e+01,1.489081039361535685e+00
2.310000000000000053e+00,4.597905231475829879e+01,1.508956315747064236e+00
2.359999999999999876e+00,4.602095872116088771e+01,1.528964628594705832e+00
2.410000000000000142e+00,4.606189521789551122e+01,1.549110692285471602e+00
2.459999999999999964e+00,4.610194377136230770e+01,1.569396326182277646e+00
2.509999999999999787e+00,4.614118073272705089e+01,1.589821557758916759e+00
2.560000000000000053e+00,4.617967340850830027e+01,1.610384323871850265e+00
2.609999999999999876e+00,4.621748205184936609e+01,1.631080284513107381e+00
2.660000000000000142e+00,4.625466230773925957e+01,1.651904420782524419e+00
2.709999999999999964e+00,4.629126288986206106e+01,1.672850277254791296e+00
2.759999999999999787e+00,4.632732906341552592e+01,1.693910713512502220e+00
2.810000000000000053e+00,4.636289990234374869e+01,1.715077340545723361e+00
2.859999999999999876e+00,4.639801137924194308e+01,1.736341859017752620e+00
2.910000000000000142e+00,4.643269581222534015e+01,1.757695421367295507e+00
2.959999999999999964e+00,4.646698131561279155e+01,1.779128643882333938e+00
3.009999999999999787e+00,4.650089356994629242e+01,1.800632462133118894e+00
3.060000000000000053e+00,4.653445499801635776e+01,1.822197089161070371e+00
3.109999999999999876e+00,4.656768608474731508e+01,1.843813810718078594e+00
3.160000000000000142e+00,4.660060476303100785e+01,1.865473378476654620e+00
3.209999999999999964e+00,4.663322671508789341e+01,1.887166657484438570e+00
3.259999999999999787e+00,4.666556521606445074e+01,1.908884799339780836e+00
3.310000000000000053e+00,4.669763392639160315e+01,1.930619839309779762e+00
3.359999999999999876e+00,4.672944253158568984e+01,1.952363206868765300e+00
3.410000000000000142e+00,4.676100079345702909e+01,1.974107214914300856e+00
3.459999999999999964e+00,4.679231689453124687e+01,1.995844199833078036e+00
3.509999999999999787e+00,4.682339790344238395e+01,2.017566789722800014e+00
3.560000000000000053e+00,4.685425048828125227e+01,2.039268489949151775e+00
3.609999999999999876e+00,4.688487928390502901e+01,2.060942279587034243e+00
3.660000000000000142e+00,4.691528997421264791e+01,2.082582451024330261e+00
3.709999999999999964e+00,4.694548516082763712e+01,2.104182344701566620e+00
3.759999999999999787e+00,4.697546907043457054e+01,2.125737175773916299e+00
3.810000000000000053e+00,4.700524494171142464e+01,2.147241317547751827e+00
3.859999999999999876e+00,4.703481406784057839e+01,2.168689852674315244e+00
3.910000000000000142e+00,4.706417980194091655e+01,2.190078031012428816e+00
3.959999999999999964e+00,4.709334273910522484e+01,2.211401349746137335e+00
4.009999999999999787e+00,4.712230467224121355e+01,2.232655775692815148e+00
4.059999999999999609e+00,4.715106639099121111e+01,2.253837142869663079e+00
4.110000000000000320e+00,4.717962964248657443e+01,2.274942180124409408e+00
4.160000000000000142e+00,4.720799511337280308e+01,2.295967433927349255e+00
4.209999999999999964e+00,4.723616294097900692e+01,2.316909690199565386e+00
4.259999999999999787e+00,4.726413409423827972e+01,2.337765792653773822e+00
4.309999999999999609e+00,4.729190861129760748e+01,2.358532887208128592e+00
4.360000000000000320e+00,4.731948795700073163e+01,2.379209183236239866e+00
4.410000000000000142e+00,4.734687076187133670e+01,2.399790909242843551e+00
4.459999999999999964e+00,4.737405910873413006e+01,2.420277207932952646e+00
4.509999999999999787e+00,4.740105213546753049e+01,2.440665096885604068e+00
4.559999999999999609e+00,4.742785045623779183e+01,2.460952970629874947e+00
4.610000000000000320e+00,4.745445451736450337e+01,2.481139300306530071e+00
4.660000000000000142e+00,4.748086392974853709e+01,2.501221824778530944e+00
4.709999999999999964e+00,4.750708041763305545e+01,2.521199881854522928e+00
4.759999999999999787e+00,4.753310271072387394e+01,2.541071319008358476e+00
4.810000000000000497e+00,4.755893209075927786e+01,2.560835397637868383e+00
4.860000000000000320e+00,4.758456872177124097e+01,2.580490771530858041e+00
4.910000000000000142e+00,4.761001306152343915e+01,2.600036278674345169e+00
4.959999999999999964e+00,4.763526594924926627e+01,2.619471508175076568e+00
5.009999999999999787e+00,4.766032740783691679e+01,2.638795046606058126e+00
5.060000000000000497e+00,4.768519784164428899e+01,2.658006258541154132e+00
5.110000000000000320e+00,4.770987809753417963e+01,2.677104571670401612e+00
5.160000000000000142e+00,4.773436940765380854e+01,2.696089418621174794e+00
5.209999999999999964e+00,4.775867122268676468e+01,2.714960182082471807e+00
5.259999999999999787e+00,4.778278548049927110e+01,2.733716543132783006e+00
5.310000000000000497e+00,4.780671269989013439e+01,2.752358282563760028e+00
5.360000000000000320e+00,4.783045258712768799e+01,2.770884360613035557e+00
5.410000000000000142e+00,4.785400717163086171e+01,2.789295189231271621e+00
5.459999999999999964e+00,4.787737725830078261e+01,2.807590604425136860e+00
5.509999999999999787e+00,4.790056369781493828e+01,2.825770339574642076e+00
5.560000000000000497e+00,4.792356716156005803e+01,2.843834068545624927e+00
5.610000000000000320e+00,4.794638890838623269e+01,2.861781987142778316e+00
5.660000000000000142e+00,4.796902959442138581e+01,2.879613923654788632e+00
5.709999999999999964e+00,4.799149111557007075e+01,2.897330212919468018e+00
5.759999999999999787e+00,4.801377386093139421e+01,2.914930599076901441e+00
5.810000000000000497e+00,4.803587915420532539e+01,2.932415418330579282e+00
5.860000000000000320e+00,4.805780845260620282e+01,2.949784845619530138e+00
5.910000000000000142e+00,4.807956252670287967e+01,2.967038920797529844e+00
5.959999999999999964e+00,4.810114240264892516e+01,2.984177756734766263e+00
6.009999999999999787e+00,4.812255024337768816e+01,3.001202051963728579e+00
6.060000000000000497e+00,4.814378635025024522e+01,3.018111501420404075e+00
6.110000000000000320e+00,4.816485291290283044e+01,3.034907328409903293e+00
6.160000000000000142e+00,4.818574982070922630e+01,3.051588646773181868e+00
6.209999999999999964e+00,4.820648073959350910e+01,3.068157280843409218e+00
6.259999999999999787e+00,4.822704455947876312e+01,3.084612059963280029e+00
6.310000000000000497e+00,4.824744402313232428e+01,3.100954448534234853e+00
6.360000000000000320e+00,4.826768012619018577e+01,3.117184642772544922e+00
6.410000000000000142e+00,4.828775346374511912e+01,3.133302601966177381e+00
6.459999999999999964e+00,4.830766697311401714e+01,3.149309566825035489e+00
6.509999999999999787e+00,4.832742094421386980e+01,3.165205417359044926e+00
6.560000000000000497e+00,4.834701699066162206e+01,3.180990758334560908e+00
6.610000000000000320e+00,4.836645680999755825e+01,3.196666429297754242e+00
6.660000000000000142e+00,4.838574095153808940e+01,3.212232347422093515e+00
6.709999999999999964e+00,4.840487230300903576e+01,3.227689862962709100e+00
6.759999999999999787e+00,4.842385058593750102e+01,3.243038594340295955e+00
6.810000000000000497e+00,4.844267826461791770e+01,3.258279707311884099e+00
6.860000000000000320e+00,4.846135656356811694e+01,3.273413680542613502e+00
6.910000000000000142e+00,4.847988677215575848e+01,3.288440924737998206e+00
6.959999999999999964e+00,4.849827017211914182e+01,3.303361949840870171e+00
7.009999999999999787e+00,4.851650860214233063e+01,3.318177699746319487e+00
7.060000000000000497e+00,4.853460238265991222e+01,3.332888189658731459e+00
7.110000000000000320e+00,4.855255461120605531e+01,3.347494711875337980e+00
7.160000000000000142e+00,4.857036494827270445e+01,3.361997170443523419e+00
7.209999999999999964e+00,4.858803668212890869e+01,3.376396953885993479e+00
7.259999999999999787e+00,4.860556956481933355e+01,3.390694184143621559e+00
7.310000000000000497e+00,4.862296511459350512e+01,3.404889331133268193e+00
7.360000000000000320e+00,4.864022534179687796e+01,3.418983430121395717e+00
7.410000000000000142e+00,4.865735096740722554e+01,3.432976634852161535e+00
7.459999999999999964e+00,4.867434447860717484e+01,3.446870348519361915e+00
7.509999999999999787e+00,4.869120617675780949e+01,3.460664620447937434e+00
7.560000000000000497e+00,4.870793762969970686e+01,3.474360071042966958e+00
7.610000000000000320e+00,4.872454081726074548e+01,3.487957686014755421e+00
7.660000000000000142e+00,4.874101526260376005e+01,3.501457519863995671e+00
7.709999999999999964e+00,4.875736452865600512e+01,3.514861018110225110e+00
7.759999999999999787e+00,4.877358878326415947e+01,3.528168423809296073e+00
7.810000000000000497e+00,4.878968898773193530e+01,3.541379918387578929e+00
7.860000000000000320e+00,4.880566691970825133e+01,3.554496780727854244e+00
7.910000000000000142e+00,4.882152367401123172e+01,3.567519449193112813e+00
7.959999999999999964e+00,4.883726093292236214e+01,3.580448611517156543e+00
8.009999999999999787e+00,4.885287974929809707e+01,3.593285156387710177e+00
8.060000000000000497e+00,4.886838071060180511e+01,3.606029328473903561e+00
8.109999999999999432e+00,4.888376539230346651e+01,3.618681403767584293e+00
8.160000000000000142e+00,4.889903652572631643e+01,3.631243558996883003e+00
8.210000000000000853e+00,4.891419270324706758e+01,3.643714777228065138e+00
8.259999999999999787e+00,4.892923696136474376e+01,3.656096609280623966e+00
8.310000000000000497e+00,4.894416957473755048e+01,3.668389206303587002e+00
8.359999999999999432e+00,4.895899241256714163e+01,3.680593660973052295e+00
8.410000000000000142e+00,4.897370590972900573e+01,3.692710356694153706e+00
8.460000000000000853e+00,4.898831136703491040e+01,3.704739829642386795e+00
8.509999999999999787e+00,4.900281118011474746e+01,3.716683276296201655e+00
8.560000000000000497e+00,4.901720429992676031e+01,3.728540580654460257e+00
8.609999999999999432e+00,4.903149328613281455e+01,3.740312775660736833e+00
8.660000000000000142e+00,4.904567908096313289e+01,3.752000565388072584e+00
8.710000000000000853e+00,4.905976272583007614e+01,3.763604681545073216e+00
8.759999999999999787e+00,4.907374513244629100e+01,3.775125455907329286e+00
8.810000000000000497e+00,4.908762710952758823e+01,3.786563581939001999e+00
8.859999999999999432e+00,4.910140950012207384e+01,3.797919035784419250e+00
8.910000000000000142e+00,4.911509540557861442e+01,3.809194413919432698e+00
8.960000000000000853e+00,4.912868311309814118e+01,3.820388177575446242e+00
9.009999999999999787e+00,4.914217484283447135e+01,3.831502005953559387e+00
9.060000000000000497e+00,4.915557188034057390e+01,3.842536372185903826e+00
9.109999999999999432e+00,4.916887543869018629e+01,3.853492002118580118e+00
9.160000000000000142e+00,4.918208524703979379e+01,3.864369182291595095e+00
9.210000000000000853e+00,4.919520332336426094e+01,3.875168526959017257e+00
9.259999999999999787e+00,4.920822976684570449e+01,3.885890670892005794e+00
9.310000000000000497e+00,4.922116722488403440e+01,3.896537110068604370e+00
9.359999999999999432e+00,4.923401414489745775e+01,3.907106581047715910e+00
9.410000000000000142e+00,4.924677368927002163e+01,3.917601514862747880e+00
9.460000000000000853e+00,4.925944613647460812e+01,3.928021894673759729e+00
9.509999999999999787e+00,4.927203139114379837e+01,3.938367725285353060e+00
9.560000000000000497e+00,4.928453148651122717e+01,3.948640105273539369e+00
9.610000000000001208e+00,4.929694664764404166e+01,3.958839607825346718e+00
9.660000000000000142e+00,4.930927750396728726e+01,3.968966258470544961e+00
9.710000000000000853e+00,4.932152663803100268e+01,3.979021983668883156e+00
9.759999999999999787e+00,4.933369311904907306e+01,3.989006202379356658e+00
9.810000000000000497e+00,4.934577835845946936e+01,3.998919626476692635e+00
9.860000000000001208e+00,4.935778338623046579e+01,4.008763101605312684e+00
9.910000000000000142e+00,4.936970854187011781e+01,4.018537065772629369e+00
9.960000000000000853e+00,4.938155546569824139e+01,4.028242164979532802e+00
1.000999999999999979e+01,4.939332335281372366e+01,4.037878377005683639e+00
1.006000000000000050e+01,4.940501480484008567e+01,4.047447381482840889e+00
1.011000000000000121e+01,4.941662934494018344e+01,4.056948563489114257e+00
1.016000000000000014e+01,4.942816918563842421e+01,4.066383510338146934e+00
1.021000000000000085e+01,4.943963295745849962e+01,4.075751686598356294e+00
1.025999999999999979e+01,4.945102299118042311e+01,4.085054345076075677e+00
1.031000000000000050e+01,4.946234056091308418e+01,4.094292518477306686e+00
1.036000000000000121e+01,4.947358394241332746e+01,4.103465049469296133e+00
1.041000000000000014e+01,4.948475632095336607e+01,4.112574214041840648e+00
1.046000000000000085e+01,4.949585681915283430e+01,4.121619330763484967e+00
1.050999999999999979e+01,4.950688726425170927e+01,4.130601653804755635e+00
1.056000000000000050e+01,4.951784785461425997e+01,4.139521393919198822e+00
1.061000000000000121e+01,4.952873876190185598e+01,4.148378928254261133e+00
1.066000000000000014e+01,4.953956181716918650e+01,4.157175172829626675e+00
1.071000000000000085e+01,4.955031706237792832e+01,4.165910502338840971e+00
1.075999999999999979e+01,4.956100435256958292e+01,4.174584853031356957e+00
1.081000000000000050e+01,4.957162625503539743e+01,4.183199841947164543e+00
1.086000000000000121e+01,4.958218129730224888e+01,4.191754618500595164e+00
1.091000000000000014e+01,4.959267174148559576e+01,4.200250849457844105e+00
1.096000000000000085e+01,4.960309727859497286e+01,4.208688322981859464e+00
1.100999999999999979e+01,4.961345954132080038e+01,4.217068198550147251e+00
1.106000000000000050e+01,4.962375760269164715e+01,4.225390128827851477e+00
1.111000000000000121e+01,4.963399243545531903e+01,4.233654402735608002e+00
1.116000000000000014e+01,4.964416595458984460e+01,4.241862564417754555e+00
1.121000000000000085e+01,4.965427742004394673e+01,4.250014461467074511e+00
1.125999999999999979e+01,4.966432876205444558e+01,4.258111090324022463e+00
1.131000000000000050e+01,4.967431877517699945e+01,4.266152090023928700e+00
1.136000000000000121e+01,4.968424936294555749e+01,4.274138357164845026e+00
1.141000000000000014e+01,4.969411992263793820e+01,4.282069941662694390e+00
1.146000000000000085e+01,4.970393217468262037e+01,4.289947927529278893e+00
1.150999999999999979e+01,4.971368543624878100e+01,4.297772149053324497e+00
1.156000000000000050e+01,4.972338248443603703e+01,4.305544140999009173e+00
1.161000000000000121e+01,4.973302111434936279e+01,4.313262749619312331e+00
1.166000000000000014e+01,4.974260380554198946e+01,4.320929647743005475e+00
1.171000000000000085e+01,4.975213003158569336e+01,4.328544785870487743e+00
1.175999999999999979e+01,4.976160009002685314e+01,4.336108396857833114e+00
1.181000000000000050e+01,4.977101613235473820e+01,4.343621852730193744e+00
1.186000000000000121e+01,4.978037723541260107e+01,4.351084367977927414e+00
1.191000000000000014e+01,4.978968329238891499e+01,4.358496583449428918e+00
1.196000000000000085e+01,4.979893600082397143e+01,4.365859452738619417e+00
1.200999999999999979e+01,4.980813591384887928e+01,4.373173335639109816e+00
1.206000000000000050e+01,4.981728305816650249e+01,4.380438419412305606e+00
1.211000000000000121e+01,4.982637792587280501e+01,4.387654956927793393e+00
1.216000000000000014e+01,4.983542080688476261e+01,4.394823675476605018e+00
1.221000000000000085e+01,4.984441241073608353e+01,4.401944881539608723e+00
1.225999999999999979e+01,4.985335311508178791e+01,4.409018751350210152e+00
1.231000000000000050e+01,4.986224311065673476e+01,4.416045743723587158e+00
1.236000000000000121e+01,4.987108383178711080e+01,4.423026704843623591e+00
1.241000000000000014e+01,4.987987376403808781e+01,4.429960952235335370e+00
1.246000000000000085e+01,4.988861538314819200e+01,4.436850287436087115e+00
1.250999999999999979e+01,4.989730751037597400e+01,4.443693753104937194e+00
1.256000000000000050e+01,4.990595168685913308e+01,4.450492629222559060e+00
1.261000000000000121e+01,4.991454800796508806e+01,4.457247120354673520e+00
1.266000000000000014e+01,4.992309613418579062e+01,4.463956871874246168e+00
1.271000000000000085e+01,4.993159760665893288e+01,4.470623348386240536e+00
1.275999999999999979e+01,4.994005273818969926e+01,4.477246678782936584e+00
1.281000000000000050e+01,4.994846054077148523e+01,4.483826262432572207e+00
1.286000000000000121e+01,4.995682291793823282e+01,4.490363499023461991e+00
1.291000000000000014e+01,4.996513998413085744e+01,4.496858441247932880e+00
1.296000000000000085e+01,4.997341101837157851e+01,4.503311107871296848e+00
1.300999999999999979e+01,4.998163756561279314e+01,4.509722269450131549e+00
1.306000000000000050e+01,4.998981994628906023e+01,4.516092243590477118e+00
1.311000000000000121e+01,4.999795722961425781e+01,4.522420778231849070e+00
1.316000000000000014e+01,5.000605098724365405e+01,4.528708765613104426e+00
1.321000000000000085e+01,5.001410196685790766e+01,4.534956782643933870e+00
1.325999999999999979e+01,5.002210942840576280e+01,4.541164853503520504e+00
1.331000000000000050e+01,5.003007401657104225e+01,4.547332893776218299e+00
1.336000000000000121e+01,5.003799593353271291e+01,4.553461399498803353e+00
1.341000000000000014e+01,5.004587602996826234e+01,4.559551340377101525e+00
1.346000000000000085e+01,5.005371459197998263e+01,4.565602587810210444e+00
1.350999999999999979e+01,5.006151065444946369e+01,4.571614773247466346e+00
1.356000000000000050e+01,5.006926738739013416e+01,4.577590271309818881e+00
1.361000000000000121e+01,5.007698165130615564e+01,4.583526796929004554e+00
1.366000000000000014e+01,5.008465621948241875e+01,4.589426461122843470e+00
1.371000000000000085e+01,5.009228978347778138e+01,4.595288459290157945e+00
1.375999999999999979e+01,5.009988476562499926e+01,4.601114231216621775e+00
1.381000000000000050e+01,5.010743861007690469e+01,4.606902695939128378e+00
1.386000000000000121e+01,5.011495431137085177e+01,4.612655579875188927e+00
1.391000000000000014e+01,5.012243033218383914e+01,4.618372163232079330e+00
1.396000000000000085e+01,5.012986874008178972e+01,4.624053714394193548e+00
1.400999999999999979e+01,5.013726702880859420e+01,4.629698735304750734e+00
1.406000000000000050e+01,5.014462897109985562e+01,4.635309773071951689e+00
1.411000000000000121e+01,5.015195181655883516e+01,4.640885365383119243e+00
1.416000000000000014e+01,5.015923786926269656e+01,4.646426963995395454e+00
1.421000000000000085e+01,5.016648572158813124e+01,4.651933528614621061e+00
1.425999999999999979e+01,5.017369686889648506e+01,4.657406729972318082e+00
1.431000000000000050e+01,5.018087151718139438e+01,4.662846086427932413e+00
1.436000000000000121e+01,5.018800961303711006e+01,4.668252014904021863e+00
1.441000000000000014e+01,5.019511117935180522e+01,4.673624602705186426e+00
1.446000000000000085e+01,5.020217747879028281e+01,4.678965043787940203e+00
1.450999999999999979e+01,5.020920683288574082e+01,4.684271800244001582e+00
1.456000000000000050e+01,5.021620175552368437e+01,4.689546771631142974e+00
1.461000000000000121e+01,5.022316125869750891e+01,4.694789751876836448e+00
1.466000000000000014e+01,5.023008496475219431e+01,4.700000160985562836e+00
1.471000000000000085e+01,5.023697436141967643e+01,4.705179552219520112e+00
1.475999999999999979e+01,5.024382915878295819e+01,4.710327222217353338e+00
1.481000000000000050e+01,5.025065031814575178e+01,4.715444187431861778e+00
1.486000000000000121e+01,5.025743745422363418e+01,4.720530527548126187e+00
1.491000000000000014e+01,5.026418984603881768e+01,4.725585561425938330e+00
1.496000000000000085e+01,5.027090914916992404e+01,4.730610380606214527e+00
