3  26779.1	2.216280e+00	1.185236e-01	2.173277e+00	9.598265e-01	7.422612e-02	-9.840297e-01	-2.338523e-02	-2.698383e-02	-9.065841e-01	6.865774e-01	1.025587e+01	6.699786e+01	6.139599e-01	
1  26002.6	2.199398e+00	1.172479e-01	2.170835e+00	9.601751e-01	6.542740e-02	-9.962139e-01	-1.586259e-02	-1.869911e-02	-9.411518e-01	6.959256e-01	9.431137e+00	6.766981e+01	6.140578e-01	
5  25726.1	2.219191e+00	1.172578e-01	2.157751e+00	9.553403e-01	6.443575e-02	-9.813580e-01	1.518854e-02	1.247944e-02	-9.456748e-01	6.870037e-01	9.285141e+00	6.674815e+01	6.056054e-01	
4  24530.8	2.238392e+00	1.170793e-01	2.187217e+00	9.554516e-01	6.256455e-02	-9.834981e-01	9.763990e-04	3.090562e-02	-9.446441e-01	6.870437e-01	9.050705e+00	6.675564e+01	6.082149e-01	
3  22691.5	2.257743e+00	1.165525e-01	2.196159e+00	9.544485e-01	7.758448e-02	-1.000273e+00	-4.493855e-02	3.877403e-02	-9.680732e-01	6.789523e-01	1.034782e+01	6.583025e+01	6.152100e-01	
1  21881.9	2.240446e+00	1.151885e-01	2.225223e+00	9.573620e-01	8.117562e-02	-9.753419e-01	-2.176235e-02	1.488503e-02	-9.942397e-01	6.789865e-01	1.068088e+01	6.546911e+01	6.142922e-01	
1  20750.8	2.268998e+00	1.155053e-01	2.178184e+00	9.546627e-01	8.695318e-02	-1.026955e+00	-1.451690e-02	-6.483610e-03	-9.965871e-01	6.700209e-01	1.106131e+01	6.471478e+01	6.171948e-01	
1  18379.8	2.262542e+00	1.130962e-01	2.152321e+00	9.599953e-01	7.666309e-02	-1.028757e+00	9.112665e-03	-4.479464e-02	-9.373631e-01	6.660904e-01	1.013374e+01	6.375438e+01	6.003946e-01	
2  17936.5	2.253859e+00	1.123791e-01	2.179881e+00	9.625754e-01	8.315021e-02	-1.067533e+00	-1.245336e-02	-7.007402e-02	-9.120377e-01	6.744951e-01	1.071176e+01	6.438069e+01	6.075070e-01	
1  15873.5	2.255369e+00	1.132766e-01	2.118974e+00	9.567865e-01	6.909599e-02	-1.093798e+00	5.081516e-03	-8.648213e-02	-9.030749e-01	6.583211e-01	9.426926e+00	6.305061e+01	6.053974e-01	
1  15436.3	2.238889e+00	1.126257e-01	2.081515e+00	9.587136e-01	6.934230e-02	-1.056867e+00	-4.092628e-02	-8.925590e-02	-9.712807e-01	6.517096e-01	9.441666e+00	6.226150e+01	6.030277e-01	
1  11085.9	2.216301e+00	1.117577e-01	2.166454e+00	9.614325e-01	6.337858e-02	-1.053794e+00	-3.476611e-02	-5.896415e-02	-1.033181e+00	6.393784e-01	8.878738e+00	6.093937e+01	6.173966e-01	
1  10386.8	2.220293e+00	1.115312e-01	2.191529e+00	9.582362e-01	7.309661e-02	-1.028843e+00	1.467010e-02	-5.442523e-02	-1.015862e+00	6.201648e-01	9.775070e+00	5.933672e+01	6.117893e-01	
5  9858.08	2.219833e+00	1.129242e-01	2.200579e+00	9.581840e-01	6.668289e-02	-1.017512e+00	-7.296173e-03	-7.117760e-02	-1.026442e+00	6.111622e-01	9.193893e+00	5.894943e+01	6.199808e-01	
2  8811.81	2.239114e+00	1.109322e-01	2.189809e+00	9.576641e-01	6.922332e-02	-9.868114e-01	2.475828e-02	-9.433890e-02	-1.056856e+00	6.010835e-01	9.323746e+00	5.781121e+01	6.074494e-01	
1  8807.52	2.253181e+00	1.115393e-01	2.190300e+00	9.566071e-01	8.362738e-02	-9.844760e-01	2.507881e-02	-9.271640e-02	-1.070307e+00	5.880857e-01	1.056857e+01	5.705112e+01	6.098801e-01	
1  8712.48	2.276490e+00	1.107054e-01	2.226124e+00	9.535564e-01	6.055903e-02	-9.193475e-01	6.416835e-02	-1.199829e-01	-1.073256e+00	5.874484e-01	8.418289e+00	5.687915e+01	6.003479e-01	
7  8320.29	2.261109e+00	1.097194e-01	2.222693e+00	9.492317e-01	6.148906e-02	-8.869353e-01	6.201529e-02	-1.140105e-01	-1.107575e+00	5.774118e-01	8.510941e+00	5.595917e+01	5.939949e-01	
3  8074.77	2.258115e+00	1.093799e-01	2.160983e+00	9.489405e-01	6.205034e-02	-9.090092e-01	3.958386e-02	-1.300914e-01	-1.112968e+00	5.827736e-01	8.552353e+00	5.623892e+01	5.897141e-01	
1  7527.21	2.271868e+00	1.109405e-01	2.131028e+00	9.491928e-01	6.021756e-02	-9.572955e-01	1.563215e-02	-1.897201e-01	-1.107758e+00	5.758801e-01	8.340378e+00	5.613775e+01	6.004760e-01	
5  7417.45	2.283306e+00	1.105191e-01	2.146647e+00	9.503260e-01	5.147872e-02	-9.509778e-01	2.165597e-02	-2.085977e-01	-1.109279e+00	5.789011e-01	7.449661e+00	5.627403e+01	6.006661e-01	
3  7124.44	2.280156e+00	1.107383e-01	2.116584e+00	9.509490e-01	5.182986e-02	-9.731455e-01	1.089208e-01	-2.367653e-01	-1.098051e+00	5.672573e-01	7.486160e+00	5.555084e+01	5.966456e-01	
1  6715.85	2.270701e+00	1.098611e-01	2.117211e+00	9.570114e-01	5.470408e-02	-9.742360e-01	4.310271e-02	-1.970742e-01	-1.121495e+00	5.542302e-01	7.751480e+00	5.453361e+01	5.976546e-01	
