1  27900.7	2.229900e+00	1.199985e-01	2.227167e+00	9.698596e-01	8.345994e-02	-9.195317e-01	3.487601e-02	-5.489015e-03	-9.596657e-01	6.816636e-01	1.110623e+01	6.685831e+01	6.200899e-01	
7  25110.1	2.225832e+00	1.192109e-01	2.243313e+00	9.703351e-01	7.391988e-02	-9.535053e-01	1.570666e-02	4.608061e-02	-9.483330e-01	6.800000e-01	1.022359e+01	6.648994e+01	6.223364e-01	
1  24068.5	2.235867e+00	1.203590e-01	2.231865e+00	9.701551e-01	7.601931e-02	-1.001490e+00	6.659071e-03	3.078757e-03	-9.445331e-01	6.787614e-01	1.037660e+01	6.665381e+01	6.358875e-01	
1  23521.5	2.218473e+00	1.202936e-01	2.226739e+00	9.690503e-01	6.174560e-02	-9.953083e-01	3.336906e-02	5.038595e-02	-9.244347e-01	6.737230e-01	9.080185e+00	6.608169e+01	6.276749e-01	
1  22650.2	2.213820e+00	1.199156e-01	2.243958e+00	9.723099e-01	6.422297e-02	-9.892077e-01	3.558702e-02	6.987460e-02	-9.498562e-01	6.706872e-01	9.318130e+00	6.567833e+01	6.308480e-01	
3  19866.2	2.205332e+00	1.193497e-01	2.279693e+00	9.736999e-01	5.367426e-02	-1.006887e+00	2.036791e-02	2.525890e-02	-9.763934e-01	6.656826e-01	8.211929e+00	6.503539e+01	6.448184e-01	
1  18534.3	2.191961e+00	1.176868e-01	2.308326e+00	9.760678e-01	6.264922e-02	-1.012440e+00	-2.585029e-02	3.069435e-02	-9.823505e-01	6.658738e-01	9.108261e+00	6.463941e+01	6.475167e-01	
5  18332.3	2.180483e+00	1.169096e-01	2.342973e+00	9.769604e-01	8.541035e-02	-1.012888e+00	-1.816138e-02	2.961481e-02	-9.680093e-01	6.642417e-01	1.125925e+01	6.427579e+01	6.480149e-01	
1  16836.9	2.191873e+00	1.162704e-01	2.399225e+00	9.752082e-01	9.012577e-02	-1.035408e+00	-4.199715e-02	-1.025090e-02	-9.781310e-01	6.659573e-01	1.159055e+01	6.431852e+01	6.608246e-01	
2  16464.7	2.188242e+00	1.144417e-01	2.474154e+00	9.719902e-01	7.903340e-02	-1.057485e+00	-2.207756e-02	-1.297586e-02	-9.903585e-01	6.641744e-01	1.055032e+01	6.371321e+01	6.669518e-01	
4  15347.7	2.192778e+00	1.141310e-01	2.376076e+00	9.700901e-01	7.282492e-02	-1.033298e+00	-2.649024e-02	2.569123e-03	-9.797401e-01	6.575801e-01	9.968094e+00	6.303530e+01	6.462885e-01	
6  14765.1	2.185093e+00	1.128886e-01	2.350454e+00	9.719413e-01	6.714198e-02	-1.042788e+00	-6.071266e-03	2.009802e-02	-1.042688e+00	6.614399e-01	9.403061e+00	6.308552e+01	6.443727e-01	
1  13139.2	2.181650e+00	1.116418e-01	2.351114e+00	9.697499e-01	8.952127e-02	-1.026948e+00	-3.195931e-02	9.904164e-03	-1.057394e+00	6.560772e-01	1.139120e+01	6.229343e+01	6.400797e-01	
4  13131	2.171273e+00	1.111804e-01	2.362578e+00	9.710935e-01	7.870641e-02	-1.014634e+00	-4.808649e-02	2.215435e-03	-1.025941e+00	6.520598e-01	1.046609e+01	6.180150e+01	6.368655e-01	
1  12622	2.193705e+00	1.107571e-01	2.340323e+00	9.675353e-01	7.886929e-02	-9.440031e-01	-5.424336e-02	-9.405497e-03	-1.088979e+00	6.431054e-01	1.038889e+01	6.097558e+01	6.267502e-01	
5  11915.1	2.189943e+00	1.113597e-01	2.410781e+00	9.705725e-01	9.758427e-02	-9.926999e-01	-3.336734e-02	-2.763652e-03	-1.096097e+00	6.432638e-01	1.201450e+01	6.111881e+01	6.462859e-01	
1  11042.6	2.193163e+00	1.084805e-01	2.394731e+00	9.720209e-01	1.152376e-01	-1.030448e+00	-5.162989e-02	8.198135e-03	-1.096797e+00	6.539279e-01	1.333548e+01	6.138691e+01	6.378977e-01	
8  10638.5	2.214589e+00	1.089593e-01	2.452059e+00	9.695040e-01	1.136305e-01	-1.001585e+00	-4.714318e-02	-4.384986e-03	-1.103856e+00	6.456902e-01	1.314140e+01	6.083007e+01	6.428624e-01	
2  9269.83	2.204150e+00	1.093530e-01	2.421139e+00	9.700879e-01	1.167308e-01	-1.050964e+00	-6.709343e-02	-2.122020e-02	-1.114360e+00	6.389240e-01	1.339584e+01	6.032388e+01	6.514644e-01	
2  8278.27	2.208655e+00	1.084473e-01	2.450236e+00	9.759657e-01	1.215003e-01	-1.046646e+00	-1.200604e-01	-5.369118e-02	-1.109204e+00	6.336383e-01	1.369907e+01	5.969069e+01	6.555077e-01	
1  8217.33	2.208179e+00	1.076338e-01	2.468808e+00	9.754460e-01	1.415361e-01	-1.059886e+00	-9.611091e-02	-8.899332e-02	-1.112076e+00	6.355548e-01	1.516183e+01	5.965954e+01	6.568009e-01	
1  7823.05	2.200821e+00	1.072222e-01	2.479166e+00	9.746528e-01	1.313437e-01	-1.037463e+00	-8.498405e-02	-4.988154e-02	-1.134387e+00	6.281588e-01	1.442343e+01	5.895270e+01	6.528089e-01	
16  6873.32	2.191987e+00	1.066694e-01	2.444507e+00	9.815515e-01	1.382084e-01	-1.070630e+00	-1.018824e-01	-6.403634e-02	-1.078026e+00	6.099615e-01	1.493301e+01	5.741808e+01	6.491804e-01	
2  6824.36	2.181831e+00	1.069715e-01	2.499171e+00	9.851128e-01	1.395066e-01	-1.097062e+00	-8.972488e-02	-5.251977e-02	-1.035487e+00	6.044859e-01	1.509164e+01	5.706367e+01	6.580943e-01	
9  6737.04	2.181729e+00	1.085353e-01	2.506589e+00	9.860877e-01	1.445069e-01	-1.092852e+00	-1.453582e-01	-4.565192e-02	-1.046054e+00	5.987235e-01	1.550436e+01	5.699516e+01	6.689167e-01	
4  6529.1	2.186308e+00	1.083853e-01	2.532087e+00	9.860205e-01	1.541113e-01	-1.128415e+00	-1.522311e-01	-3.114296e-02	-1.017052e+00	5.916232e-01	1.616696e+01	5.647493e+01	6.736298e-01	
11  6528.74	2.193790e+00	1.089647e-01	2.551834e+00	9.879883e-01	1.601934e-01	-1.152719e+00	-1.533227e-01	-4.184929e-02	-9.720720e-01	5.926476e-01	1.660074e+01	5.668773e+01	6.791078e-01	
1  6508.39	2.203819e+00	1.107352e-01	2.433456e+00	9.897860e-01	1.421278e-01	-1.187385e+00	-1.683626e-01	-6.843035e-02	-9.805760e-01	5.881017e-01	1.529800e+01	5.677545e+01	6.782805e-01	
17  6448.13	2.203573e+00	1.088398e-01	2.482394e+00	9.909579e-01	1.528093e-01	-1.165321e+00	-2.047212e-01	-7.233044e-02	-1.014819e+00	5.808152e-01	1.597745e+01	5.587616e+01	6.779615e-01	
36  6435.98	2.199192e+00	1.087173e-01	2.494471e+00	9.888923e-01	1.523492e-01	-1.154777e+00	-1.800945e-01	-6.956138e-02	-1.034216e+00	5.829294e-01	1.596060e+01	5.598199e+01	6.777471e-01	
5  6436.37	2.204792e+00	1.093257e-01	2.507782e+00	9.875444e-01	1.563347e-01	-1.180459e+00	-1.690101e-01	-1.114681e-01	-9.897964e-01	5.814856e-01	1.624838e+01	5.602720e+01	6.830016e-01	
2  6433.78	2.199885e+00	1.091286e-01	2.460580e+00	9.835264e-01	1.443386e-01	-1.193756e+00	-1.834185e-01	-9.896096e-02	-9.586170e-01	5.854889e-01	1.541031e+01	5.624433e+01	6.747416e-01	
80  6423.84	2.197142e+00	1.095434e-01	2.484036e+00	9.857173e-01	1.484952e-01	-1.176888e+00	-1.979289e-01	-1.231262e-01	-9.655986e-01	5.897706e-01	1.574301e+01	5.662053e+01	6.804838e-01	
5  6405.55	2.203520e+00	1.097117e-01	2.470926e+00	9.818670e-01	1.427060e-01	-1.246657e+00	-2.008814e-01	-9.685165e-02	-9.520093e-01	6.055416e-01	1.530081e+01	5.779226e+01	6.865215e-01	
4  6397.12	2.220707e+00	1.113710e-01	2.439824e+00	9.868437e-01	1.372517e-01	-1.274717e+00	-2.332741e-01	-7.806339e-02	-9.597533e-01	6.084744e-01	1.487827e+01	5.841003e+01	6.953225e-01	
10  6345.27	2.236219e+00	1.105721e-01	2.447488e+00	9.886657e-01	1.445895e-01	-1.271081e+00	-2.847331e-01	-6.674587e-02	-9.594604e-01	6.039690e-01	1.531345e+01	5.793673e+01	6.935382e-01	
6  6328.27	2.227608e+00	1.120979e-01	2.453909e+00	9.835484e-01	1.419283e-01	-1.313060e+00	-3.131371e-01	-6.222218e-02	-9.832362e-01	6.101828e-01	1.519553e+01	5.871203e+01	7.098085e-01	
22  6287.82	2.224431e+00	1.115378e-01	2.423648e+00	9.837434e-01	1.342159e-01	-1.357079e+00	-3.055493e-01	-1.122225e-01	-9.722987e-01	6.138173e-01	1.460312e+01	5.885761e+01	7.099662e-01	
20  6266.6	2.219635e+00	1.118428e-01	2.389181e+00	9.900146e-01	1.295203e-01	-1.406373e+00	-3.082043e-01	-8.551521e-02	-9.429558e-01	6.196324e-01	1.428586e+01	5.936276e+01	7.117349e-01	
4  6261.85	2.230759e+00	1.127175e-01	2.446924e+00	9.843706e-01	1.412726e-01	-1.423151e+00	-3.125894e-01	-1.259612e-01	-9.472768e-01	6.201931e-01	1.513657e+01	5.962465e+01	7.268887e-01	
10  6256.22	2.224109e+00	1.139304e-01	2.441272e+00	9.843540e-01	1.331043e-01	-1.466587e+00	-3.022147e-01	-1.208018e-01	-9.872931e-01	6.236399e-01	1.458066e+01	6.015080e+01	7.403679e-01	
18  6256.66	2.225969e+00	1.123382e-01	2.406841e+00	9.822638e-01	1.324408e-01	-1.463611e+00	-3.264371e-01	-1.265720e-01	-9.922279e-01	6.258980e-01	1.446274e+01	5.998244e+01	7.283722e-01	
4  6246.22	2.247339e+00	1.114866e-01	2.397940e+00	9.900880e-01	1.372542e-01	-1.473254e+00	-3.116630e-01	-1.442140e-01	-9.978122e-01	6.406715e-01	1.471121e+01	6.105789e+01	7.265644e-01	
7  6232.26	2.237100e+00	1.106625e-01	2.409900e+00	9.937676e-01	1.331557e-01	-1.456911e+00	-2.666474e-01	-1.329513e-01	-9.665000e-01	6.358508e-01	1.443607e+01	6.044228e+01	7.187715e-01	
25  6226.76	2.251778e+00	1.103485e-01	2.395987e+00	9.968437e-01	1.328317e-01	-1.469846e+00	-2.551475e-01	-1.419003e-01	-9.928571e-01	6.392327e-01	1.433218e+01	6.068673e+01	7.188001e-01	
22  6194.57	2.267786e+00	1.108517e-01	2.436582e+00	9.965529e-01	1.433979e-01	-1.479523e+00	-2.476456e-01	-1.453887e-01	-1.002108e+00	6.450303e-01	1.505936e+01	6.133283e+01	7.285432e-01	
2  6188.79	2.267083e+00	1.098066e-01	2.480475e+00	1.002005e+00	1.495902e-01	-1.498282e+00	-2.215654e-01	-1.619807e-01	-1.031800e+00	6.528144e-01	1.545944e+01	6.177178e+01	7.359448e-01	
24  6184.24	2.254386e+00	1.104154e-01	2.531312e+00	1.003335e+00	1.585137e-01	-1.475977e+00	-2.320807e-01	-1.648191e-01	-1.050617e+00	6.528048e-01	1.616696e+01	6.188315e+01	7.464448e-01	
6  6170.15	2.267345e+00	1.095689e-01	2.478693e+00	1.007815e+00	1.559092e-01	-1.513291e+00	-2.129539e-01	-1.846025e-01	-1.072011e+00	6.641764e-01	1.588620e+01	6.275229e+01	7.423202e-01	
6  6150.33	2.290604e+00	1.078228e-01	2.500021e+00	1.004301e+00	1.515026e-01	-1.544069e+00	-2.086096e-01	-1.873549e-01	-1.109016e+00	6.807482e-01	1.540610e+01	6.399102e+01	7.421175e-01	
14  6143.78	2.290228e+00	1.087645e-01	2.485448e+00	1.008913e+00	1.529562e-01	-1.499530e+00	-2.546929e-01	-1.750700e-01	-1.119682e+00	6.772239e-01	1.554929e+01	6.386860e+01	7.421499e-01	
14  6135.21	2.316001e+00	1.076587e-01	2.498641e+00	1.007209e+00	1.590149e-01	-1.469599e+00	-2.463764e-01	-1.664191e-01	-1.132575e+00	6.692731e-01	1.581180e+01	6.289270e+01	7.321273e-01	
24  6136.22	2.323650e+00	1.091782e-01	2.501210e+00	1.004627e+00	1.552420e-01	-1.477819e+00	-2.403376e-01	-1.433035e-01	-1.121682e+00	6.674924e-01	1.558438e+01	6.310552e+01	7.383288e-01	
20  6136.37	2.317983e+00	1.092390e-01	2.482573e+00	1.005754e+00	1.546739e-01	-1.487955e+00	-2.845699e-01	-1.471869e-01	-1.120350e+00	6.676478e-01	1.556332e+01	6.312125e+01	7.397237e-01	
94  6132.96	2.326725e+00	1.085165e-01	2.521779e+00	1.001671e+00	1.602927e-01	-1.467808e+00	-2.696432e-01	-1.755298e-01	-1.093655e+00	6.714344e-01	1.589883e+01	6.333151e+01	7.366921e-01	
21  6127	2.340487e+00	1.079820e-01	2.538530e+00	9.997439e-01	1.665167e-01	-1.488598e+00	-2.791181e-01	-1.502876e-01	-1.149931e+00	6.728982e-01	1.622031e+01	6.337742e+01	7.409937e-01	
18  6126.05	2.339660e+00	1.066514e-01	2.573477e+00	1.000516e+00	1.734800e-01	-1.470432e+00	-3.223747e-01	-1.510587e-01	-1.143183e+00	6.764419e-01	1.663303e+01	6.339803e+01	7.387657e-01	
14  6113.61	2.342690e+00	1.061154e-01	2.593981e+00	1.001531e+00	1.751213e-01	-1.500817e+00	-3.519282e-01	-1.597348e-01	-1.105122e+00	6.850515e-01	1.671164e+01	6.413366e+01	7.427918e-01	
9  6113.21	2.357413e+00	1.048299e-01	2.549405e+00	1.000800e+00	1.710227e-01	-1.484973e+00	-2.986897e-01	-1.068939e-01	-1.121587e+00	6.890668e-01	1.633823e+01	6.426223e+01	7.237393e-01	
141  6108.72	2.356350e+00	1.060367e-01	2.524275e+00	9.995715e-01	1.616680e-01	-1.485367e+00	-3.297920e-01	-7.526162e-02	-1.087576e+00	6.831918e-01	1.578091e+01	6.395944e+01	7.237671e-01	
95  6106.33	2.372528e+00	1.061218e-01	2.543651e+00	9.978193e-01	1.647698e-01	-1.511555e+00	-3.455407e-01	-5.183753e-02	-1.082883e+00	6.895855e-01	1.592551e+01	6.467629e+01	7.289904e-01	
95  6096.69	2.358634e+00	1.047106e-01	2.580861e+00	9.988190e-01	1.721599e-01	-1.520577e+00	-3.213732e-01	-7.076666e-02	-1.107709e+00	6.962091e-01	1.640701e+01	6.498613e+01	7.308332e-01	
72  6095.17	2.363761e+00	1.049241e-01	2.605876e+00	9.995359e-01	1.782250e-01	-1.547610e+00	-3.393340e-01	-1.163279e-01	-1.080096e+00	6.968446e-01	1.678323e+01	6.512132e+01	7.396409e-01	
6  6095.08	2.359757e+00	1.051558e-01	2.644881e+00	1.006399e+00	1.839808e-01	-1.520137e+00	-4.231508e-01	-1.163659e-01	-1.069303e+00	7.015467e-01	1.718893e+01	6.568120e+01	7.480789e-01	
5  6086.46	2.343846e+00	1.046454e-01	2.600294e+00	1.003437e+00	1.763738e-01	-1.549181e+00	-4.643795e-01	-1.588697e-01	-1.051940e+00	7.107133e-01	1.674252e+01	6.654001e+01	7.457778e-01	
119  6064.78	2.336981e+00	1.048354e-01	2.613565e+00	1.004574e+00	1.814752e-01	-1.552451e+00	-4.685977e-01	-1.775080e-01	-1.084732e+00	7.068741e-01	1.709488e+01	6.613413e+01	7.525846e-01	
32  6061.31	2.335529e+00	1.054899e-01	2.649753e+00	1.006748e+00	1.898610e-01	-1.599345e+00	-4.518206e-01	-1.872609e-01	-1.130544e+00	7.093552e-01	1.764938e+01	6.658138e+01	7.708423e-01	
2  6059.06	2.349394e+00	1.048518e-01	2.643921e+00	1.010249e+00	1.880330e-01	-1.590550e+00	-4.723363e-01	-1.983557e-01	-1.087216e+00	7.133302e-01	1.745425e+01	6.691134e+01	7.644583e-01	
56  6056.38	2.329830e+00	1.039706e-01	2.660468e+00	1.008007e+00	1.915481e-01	-1.558823e+00	-4.999780e-01	-2.104628e-01	-1.124323e+00	7.146616e-01	1.772098e+01	6.678530e+01	7.623492e-01	
105  6053.49	2.348814e+00	1.040546e-01	2.678717e+00	1.004233e+00	1.950448e-01	-1.584552e+00	-5.261537e-01	-2.306696e-01	-1.174147e+00	7.196910e-01	1.783890e+01	6.745426e+01	7.716969e-01	
163  6054.94	2.347031e+00	1.030849e-01	2.653515e+00	1.007264e+00	1.903687e-01	-1.554593e+00	-4.915031e-01	-2.191668e-01	-1.190259e+00	7.246214e-01	1.752023e+01	6.779145e+01	7.593678e-01	
145  6052.43	2.330197e+00	1.023464e-01	2.653857e+00	1.004134e+00	1.915994e-01	-1.579905e+00	-4.834070e-01	-2.751966e-01	-1.212364e+00	7.306352e-01	1.763113e+01	6.829800e+01	7.618388e-01	
5  6049.68	2.340799e+00	1.035199e-01	2.611661e+00	1.011079e+00	1.813688e-01	-1.606634e+00	-4.879006e-01	-3.142643e-01	-1.219884e+00	7.336584e-01	1.697836e+01	6.903336e+01	7.693060e-01	
151  6043.49	2.342254e+00	1.047429e-01	2.588160e+00	1.012392e+00	1.780654e-01	-1.573013e+00	-4.808346e-01	-3.730619e-01	-1.215099e+00	7.228898e-01	1.680429e+01	6.800787e+01	7.691036e-01	
146  6043.93	2.335073e+00	1.040718e-01	2.620180e+00	1.009604e+00	1.860963e-01	-1.567495e+00	-4.668467e-01	-3.671033e-01	-1.224547e+00	7.219521e-01	1.732510e+01	6.769605e+01	7.685900e-01	
5  6044.34	2.331527e+00	1.048450e-01	2.584788e+00	1.009265e+00	1.793376e-01	-1.578309e+00	-4.588181e-01	-4.216965e-01	-1.233958e+00	7.201587e-01	1.692923e+01	6.767384e+01	7.708310e-01	
35  6037.24	2.327275e+00	1.051338e-01	2.552828e+00	1.006084e+00	1.700308e-01	-1.600322e+00	-4.371429e-01	-3.802908e-01	-1.233462e+00	7.223971e-01	1.635507e+01	6.801137e+01	7.678329e-01	
311  6037.87	2.368106e+00	1.061015e-01	2.517847e+00	1.006237e+00	1.619203e-01	-1.616459e+00	-4.590344e-01	-3.851450e-01	-1.256306e+00	7.229803e-01	1.567422e+01	6.844674e+01	7.696756e-01	
47  6036.38	2.360730e+00	1.052778e-01	2.496106e+00	1.005952e+00	1.597044e-01	-1.633109e+00	-5.015112e-01	-4.158579e-01	-1.233746e+00	7.296012e-01	1.552542e+01	6.903972e+01	7.663014e-01	
42  6035.18	2.363548e+00	1.051073e-01	2.509844e+00	1.007344e+00	1.616952e-01	-1.635790e+00	-5.002526e-01	-3.970419e-01	-1.248685e+00	7.318058e-01	1.564053e+01	6.928462e+01	7.683786e-01	
375  6035.2	2.366187e+00	1.056972e-01	2.512689e+00	1.008610e+00	1.621631e-01	-1.654460e+00	-4.852571e-01	-3.879347e-01	-1.264650e+00	7.301815e-01	1.567844e+01	6.924089e+01	7.742529e-01	
213  6036.21	2.366064e+00	1.054785e-01	2.517448e+00	1.006567e+00	1.619543e-01	-1.663644e+00	-4.678564e-01	-4.259801e-01	-1.275524e+00	7.351211e-01	1.565457e+01	6.982408e+01	7.758916e-01	
173  6036.81	2.382008e+00	1.041775e-01	2.466036e+00	1.005716e+00	1.538255e-01	-1.702265e+00	-4.785093e-01	-4.630581e-01	-1.280140e+00	7.428735e-01	1.499057e+01	7.055493e+01	7.664583e-01	
4  6038.46	2.371227e+00	1.037946e-01	2.501847e+00	1.001590e+00	1.579399e-01	-1.665568e+00	-4.545318e-01	-4.933072e-01	-1.274279e+00	7.420713e-01	1.530081e+01	7.030997e+01	7.646957e-01	
53  6034.36	2.343222e+00	1.042504e-01	2.499217e+00	9.981623e-01	1.580005e-01	-1.692512e+00	-4.614831e-01	-4.948685e-01	-1.218557e+00	7.383443e-01	1.543558e+01	6.985552e+01	7.678646e-01	
6  6028.93	2.337404e+00	1.066633e-01	2.525816e+00	1.000052e+00	1.641544e-01	-1.700049e+00	-5.016804e-01	-4.835605e-01	-1.253632e+00	7.295400e-01	1.595639e+01	6.933977e+01	7.889010e-01	
